,GAME_ID,BLUE_WIN,BLUE_KILLS,RED_KILLS,BLUE_DEATHS,RED_DEATHS,RED_ASSISTS,BLUE_ASSISTS,BLUE_WARDS_PLACED,RED_WARDS_PLACED,BLUE_WARDS_DESTROYED,RED_WARDS_DESTROYED,BLUE_DRAGONS,RED_DRAGONS,BLUE_BARONS,RED_BARONS,BLUE_TOWERS,RED_TOWERS,BLUE_ELITE_MONSTERS,RED_ELITE_MONSTERS,BLUE_TEAM_GOLD,RED_TEAM_GOLD,BLUE_TEAM_LEVEL,RED_TEAM_LEVEL,BLUE_TEAM_CS,RED_TEAM_CS,BLUE_TEAAM_CS_PER_MINUTE,RED_TEAAM_CS_PER_MINUTE,BLUE_GOLD_DIFF,RED_GOLD_DIFF,BLUE_GOLD_PER_MIN,RED_GOLD_PER_MIN,BLUE_TEAM_TOP,BLUE_TEAM_JNG,BLUE_TEAM_MID,BLUE_TEAM_ADC,BLUE_TEAM_SUP,RED_TEAM_TOP,RED_TEAM_JNG,RED_TEAM_MID,RED_TEAM_ADC,RED_TEAM_SUP,BLLUE_TEAM_TOP_ITEM_1,BLLUE_TEAM_TOP_ITEM_2,BLLUE_TEAM_TOP_ITEM_3,BLLUE_TEAM_TOP_ITEM_4,BLLUE_TEAM_TOP_ITEM_5,BLLUE_TEAM_TOP_ITEM_6,BLLUE_TEAM_TOP_ITEM_VISION,BLLUE_TEAM_JNG_ITEM_1,BLLUE_TEAM_JNG_ITEM_2,BLLUE_TEAM_JNG_ITEM_3,BLLUE_TEAM_JNG_ITEM_4,BLLUE_TEAM_JNG_ITEM_5,BLLUE_TEAM_JNG_ITEM_6,BLLUE_TEAM_JNG_ITEM_VISION,BLLUE_TEAM_MID_ITEM_1,BLLUE_TEAM_MID_ITEM_2,BLLUE_TEAM_MID_ITEM_3,BLLUE_TEAM_MID_ITEM_4,BLLUE_TEAM_MID_ITEM_5,BLLUE_TEAM_MID_ITEM_6,BLLUE_TEAM_MID_ITEM_VISION,BLLUE_TEAM_ADC_ITEM_1,BLLUE_TEAM_ADC_ITEM_2,BLLUE_TEAM_ADC_ITEM_3,BLLUE_TEAM_ADC_ITEM_4,BLLUE_TEAM_ADC_ITEM_5,BLLUE_TEAM_ADC_ITEM_6,BLLUE_TEAM_ADC_ITEM_VISION,BLLUE_TEAM_SUP_ITEM_1,BLLUE_TEAM_SUP_ITEM_2,BLLUE_TEAM_SUP_ITEM_3,BLLUE_TEAM_SUP_ITEM_4,BLLUE_TEAM_SUP_ITEM_5,BLLUE_TEAM_SUP_ITEM_6,BLLUE_TEAM_SUP_ITEM_VISION,RED_TEAM_TOP_ITEM_1,RED_TEAM_TOP_ITEM_2,RED_TEAM_TOP_ITEM_3,RED_TEAM_TOP_ITEM_4,RED_TEAM_TOP_ITEM_5,RED_TEAM_TOP_ITEM_6,RED_TEAM_TOP_ITEM_VISION,RED_TEAM_JNG_ITEM_1,RED_TEAM_JNG_ITEM_2,RED_TEAM_JNG_ITEM_3,RED_TEAM_JNG_ITEM_4,RED_TEAM_JNG_ITEM_5,RED_TEAM_JNG_ITEM_6,RED_TEAM_JNG_ITEM_VISION,RED_TEAM_MID_ITEM_1,RED_TEAM_MID_ITEM_2,RED_TEAM_MID_ITEM_3,RED_TEAM_MID_ITEM_4,RED_TEAM_MID_ITEM_5,RED_TEAM_MID_ITEM_6,RED_TEAM_MID_ITEM_VISION,RED_TEAM_ADC_ITEM_1,RED_TEAM_ADC_ITEM_2,RED_TEAM_ADC_ITEM_3,RED_TEAM_ADC_ITEM_4,RED_TEAM_ADC_ITEM_5,RED_TEAM_ADC_ITEM_6,RED_TEAM_ADC_ITEM_VISION,RED_TEAM_SUP_ITEM_1,RED_TEAM_SUP_ITEM_2,RED_TEAM_SUP_ITEM_3,RED_TEAM_SUP_ITEM_4,RED_TEAM_SUP_ITEM_5,RED_TEAM_SUP_ITEM_6,RED_TEAM_SUP_ITEM_VISION,BLUE_TEAM_TOP_RUNE_01,BLUE_TEAM_TOP_RUNE_02,BLUE_TEAM_JNG_RUNE_01,BLUE_TEAM_JNG_RUNE_02,BLUE_TEAM_MID_RUNE_01,BLUE_TEAM_MID_RUNE_02,BLUE_TEAM_ADC_RUNE_01,BLUE_TEAM_ADC_RUNE_02,BLUE_TEAM_SUP_RUNE_01,BLUE_TEAM_SUP_RUNE_02,RED_TEAM_TOP_RUNE_01,RED_TEAM_TOP_RUNE_02,RED_TEAM_JNG_RUNE_01,RED_TEAM_JNG_RUNE_02,RED_TEAM_MID_RUNE_01,RED_TEAM_MID_RUNE_02,RED_TEAM_ADC_RUNE_01,RED_TEAM_ADC_RUNE_02,RED_TEAM_SUP_RUNE_01,RED_TEAM_SUP_RUNE_02,BLUE_TEAM_TOP_SUMMONER_01,BLUE_TEAM_TOP_SUMMONER_02,BLUE_TEAM_JNG_SUMMONER_01,BLUE_TEAM_JNG_SUMMONER_02,BLUE_TEAM_MID_SUMMONER_01,BLUE_TEAM_MID_SUMMONER_02,BLUE_TEAM_ADC_SUMMONER_01,BLUE_TEAM_ADC_SUMMONER_02,BLUE_TEAM_SUP_SUMMONER_01,BLUE_TEAM_SUP_SUMMONER_02,RED_TEAM_TOP_SUMMONER_01,RED_TEAM_TOP_SUMMONER_02,RED_TEAM_JNG_SUMMONER_01,RED_TEAM_JNG_SUMMONER_02,RED_TEAM_MID_SUMMONER_01,RED_TEAM_MID_SUMMONER_02,RED_TEAM_ADC_SUMMONER_01,RED_TEAM_ADC_SUMMONER_02,RED_TEAM_SUP_SUMMONER_01,RED_TEAM_SUP_SUMMONER_02,BLUE_TEAM_RIFT_HERALDS,BLUE_TEAM_VOID_GRUBS,BLUE_TEAM_INHIBITORS,RED_TEAM_RIFT_HERALDS,RED_TEAM_VOID_GRUBS,RED_TEAM_INHIBITORS
43,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddo-2i0fHfNqKhDZ2MvnGy-Sfi16bOTtQrI%3D/1733589777000,1.0,20,7,7,20,11,26,37,35,9,10,0,1,0,0,4,0,0,1,34402,25588,9.8,8.6,489,459,31.7,29.7,8814,-8814,2226.0117647058823,1655.6941176470589,106,72,99,42,526,54,234,134,22,12,3111,6675,6657,3067,1006,1000,3340,1000,2055,3067,3084,1029,3111,3364,3020,221058,6655,2055,1000,1056,3363,1055,323070,3078,3133,3009,1000,3363,3866,323050,2055,1000,1000,3047,3364,6664,1056,3047,2031,1029,1029,3340,6672,3047,1106,222022,1028,1036,3364,1056,6655,1082,1052,2422,1052,3340,1042,1042,1000,6672,3006,1055,3363,221031,3066,3876,3009,1000,1000,3364,15,1,15,1,19,0,14,1,16,1,19,3,14,1,10,4,12,1,16,1,15,2,2,12,2,15,2,1,2,4,2,15,2,12,2,15,2,1,4,2,0,6,0,0,0,0
44,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrCp8DmksjuKuPeC9x8UOl-G-z96nDos6U%3D/1733586308000,1.0,43,25,25,43,46,92,84,75,20,18,2,2,1,0,9,4,3,2,69933,61058,16.2,15.0,946,962,28.8,29.4,8875,-8875,2134.105633802817,1863.272300469484,897,62,163,22,147,777,72,893,30,37,6662,4401,1000,221057,6665,3047,3364,3071,1000,3078,3111,6610,3026,3364,3020,3157,6655,6653,3041,221058,3363,3033,6672,3046,221038,3006,221057,3363,3870,323107,4643,3158,6617,323070,3364,3153,6673,3031,2055,3006,1000,3363,3065,3084,3009,3053,323075,3082,3364,3009,2421,6653,4629,3135,1056,3364,4645,2503,3020,3916,3135,221058,3363,3009,6620,3877,6616,6617,1000,3364,15,4,14,1,20,2,12,1,18,3,12,3,15,1,5,4,6,2,18,2,15,2,2,12,15,2,2,0,2,8,2,15,2,12,15,2,2,5,2,8,1,0,2,0,6,0
45,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddqnQUwwmGhoalDIuEZmQJJpenMMvz8lPNE%3D/1733583577000,0.0,17,34,34,17,62,32,69,71,23,21,0,4,0,1,4,11,0,5,50493,62256,13.6,15.4,806,952,29.6,35.0,-11763,11763,1846.7347222222224,2276.955555555556,68,203,91,147,111,34,107,61,901,526,1056,3152,221058,3020,4645,221058,3340,6676,3078,2055,1001,3031,1000,3364,3142,6694,3013,6695,3134,1000,3364,322065,1029,3040,1028,3158,6617,3363,323190,3877,2055,323109,3009,1000,3364,6657,1000,3040,2508,3147,3020,3363,2055,6698,3142,6695,1001,3035,3364,3040,3089,3020,3157,3145,221058,3363,3094,3033,6697,2422,221053,3161,3363,323190,2055,3876,3158,323050,3067,3364,20,3,11,0,5,4,18,2,16,1,19,2,14,0,18,0,19,1,16,1,2,15,2,12,2,4,15,2,2,4,2,15,2,12,2,15,2,15,2,4,0,6,1,1,0,1
46,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpjTLtRsSD8uSNtbOm8Bwff4joIXcYcbyU%3D/1733580691000,1.0,33,16,16,33,27,52,39,43,14,6,1,1,0,0,11,0,1,1,49160,37954,12.2,11.4,636,624,29.5,28.9,11206,-11206,2270.978260869565,1753.3097826086955,23,72,517,81,43,86,36,103,42,117,1054,221038,6631,3181,3046,3006,3340,323075,3084,2055,3158,1028,1000,3364,1082,4633,3152,2421,3111,1056,3364,1055,3042,3078,3158,3133,1036,3363,3871,3118,4005,3158,1000,1000,3364,6631,3006,1000,3046,1054,1000,3340,3076,3084,2502,3009,1000,1000,3364,1056,3118,1082,3020,3108,3108,3364,3078,3042,1001,3035,1000,1000,3363,3870,6617,3009,1028,3114,1000,3364,15,2,16,1,14,3,14,4,19,1,20,3,13,1,5,1,14,1,18,3,7,2,2,12,2,15,2,0,2,8,2,4,2,12,2,15,2,0,2,8,1,6,3,0,0,0
47,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpHVqRVyscZcOdtJr953TZ2QrULLAWNt-A%3D/1733524448000,1.0,43,23,23,43,34,58,67,83,39,29,2,2,1,0,11,3,3,2,67147,55642,15.4,14.0,923,879,31.4,30.0,11505,-11505,2285.2550420168063,1893.6983193277308,86,60,517,22,526,164,245,103,96,78,6673,3046,6631,3009,3033,1000,3340,4645,4646,1000,1082,3020,3135,3364,3152,3041,3089,221058,3020,4629,3363,1037,3006,3046,221038,3033,6672,3363,323109,3877,2055,3067,323050,3158,3364,3111,3053,3074,1055,3078,1029,3363,2421,2055,3152,1082,3100,3111,3364,4628,3157,1052,1082,3118,3111,3364,3153,221057,3124,3091,221031,3006,3363,323190,3877,3111,323050,1000,1000,3364,15,1,6,2,14,3,12,1,16,1,15,1,6,1,5,4,12,1,16,1,4,2,2,12,2,15,2,0,2,4,2,15,2,12,2,15,2,1,4,2,1,6,3,0,0,0
48,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpNAKjxiJ1VBfcVVxB58qfdkUyCB915D4E%3D/1733520477000,1.0,20,13,13,20,18,40,92,80,40,35,2,2,0,1,9,2,2,3,54209,45689,13.6,13.6,861,841,33.0,32.2,8520,-8520,2077.167289719626,1750.6999999999998,150,234,268,115,78,86,62,84,42,497,3091,3053,3047,3082,1000,3078,3340,6610,3051,1000,3078,6690,3047,3364,1056,221058,6653,3115,221058,3020,3363,6655,2055,3020,2508,1052,3040,3363,3877,1000,3067,3742,3009,1029,3364,3742,1000,6631,3009,1037,1000,3364,3078,6610,1000,3111,1000,1000,3364,1056,4645,221058,4646,1001,1082,3364,3042,3078,1001,3094,1055,1000,3363,3869,3111,323190,2055,3067,3114,3364,15,2,14,1,14,4,19,1,7,1,20,3,14,1,5,3,14,3,17,0,2,15,2,12,15,2,2,15,2,4,4,2,2,12,4,2,2,0,8,2,1,6,1,0,0,0
49,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddraCrx50DQiUhhTdUMhlH-miAkOsSOqAD0%3D/1733518293000,0.0,17,33,33,17,48,26,63,77,29,15,1,2,0,1,2,9,1,3,46747,56230,12.8,14.2,787,782,28.8,28.7,-9483,9483,1715.48623853211,2063.4862385321103,50,200,84,42,89,86,421,517,45,111,3067,1056,323070,2503,1001,3113,3340,6672,6673,3181,221038,2504,3009,3364,1056,4645,4646,1082,1052,3020,3364,1055,3078,3042,1001,3144,3086,3363,3877,3111,323190,221057,3067,1000,3364,3053,1028,6631,3009,3742,1000,3340,3111,3748,3053,3044,1037,1000,3364,1056,3152,3020,4629,4633,1000,3363,4630,3040,3020,3089,1056,221026,3363,2055,323190,3877,221011,1028,3111,3364,15,4,11,0,5,3,14,3,16,0,20,3,14,1,14,3,5,4,16,1,2,15,2,12,4,2,2,1,4,2,4,2,12,2,2,15,2,15,4,2,0,5,0,1,1,1
50,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpoKG6VGUi-PKexp5OplHorHOt7NApg7ks%3D/1733512377000,1.0,28,12,12,28,11,45,33,25,7,8,1,1,0,0,1,1,1,1,34192,28575,10.0,9.0,430,464,27.5,29.7,5617,-5617,2189.824719101124,1830.084269662921,26,254,246,163,526,157,36,61,119,117,1056,323003,1000,3158,1000,2055,3340,3078,2021,2422,1028,1036,1106,3364,6697,2031,6695,3158,1036,1000,3364,3020,3108,3041,6655,1056,1029,3340,3877,323050,3158,3067,2055,1029,3364,1055,3153,3006,1036,1000,1000,3363,1106,3084,3009,1028,1029,1000,3364,1056,3020,2055,323003,221058,1000,3340,1055,3134,2031,221053,1037,3006,3340,3870,3067,3114,1001,1000,6617,3364,18,1,14,1,5,2,6,2,16,1,12,3,13,1,19,2,12,0,18,3,15,2,12,2,2,15,15,2,2,4,15,2,2,12,2,15,2,0,2,8,1,1,0,0,5,0
51,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrX1HmuQhGcQGA2mlLjsTQ-PBHKhparpcM%3D/1733488592000,1.0,28,9,9,28,10,49,39,37,11,5,1,1,1,0,11,0,2,1,50601,32709,13.6,11.2,704,556,32.3,25.5,17892,-17892,2313.188571428572,1495.2685714285717,897,799,134,222,117,75,104,43,202,26,6662,3742,3047,1054,3211,1028,3363,3161,6692,3111,2019,1036,1000,3364,6655,1056,1000,4645,3089,3020,3363,1055,3032,3006,1018,1037,221038,3363,2055,3870,3114,3158,6617,3067,3364,1054,3158,3078,3024,1000,1000,3340,3142,1107,6670,3035,3047,1000,3364,1056,3118,3158,3145,2055,1000,3363,3036,6676,3009,2031,1000,1000,3363,3876,3158,322065,3114,2055,3067,3364,15,2,14,1,10,4,12,4,18,3,13,3,13,0,19,3,13,4,18,0,15,2,2,12,2,15,2,1,8,2,15,2,2,12,2,15,0,2,8,2,0,5,3,0,1,0
52,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddqJrh2Adyk-G2Pt66NCqNDkizk_-WX8lTM%3D/1733437002000,1.0,29,21,22,29,29,50,60,38,11,14,1,0,0,0,8,2,1,0,46780,39335,12.2,11.4,591,568,27.2,26.1,7445,-7445,2173.006451612903,1827.174193548387,14,64,518,51,201,897,60,166,22,412,2055,3143,323075,3084,3047,1054,3364,2021,6692,1000,3111,6610,1028,3340,3152,1000,221058,1082,4645,3020,3363,1055,6676,2055,221038,1037,3006,3363,3869,323190,1000,3082,3047,1000,3364,1054,2031,3047,6662,1029,3067,3340,1000,1082,221058,4646,3020,4645,3364,1000,1055,2422,3032,3031,6670,3340,3086,3144,1000,3006,6672,1055,3363,323002,3876,2055,221031,3067,3009,3364,15,1,14,1,19,0,13,4,17,1,15,1,6,2,11,1,12,1,16,1,2,15,12,2,2,15,2,1,2,5,15,7,2,12,2,15,1,2,2,4,0,1,1,1,2,0
53,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddoOgK4wya-lMTG_N8lfycFQ9QGHr-DDPNc%3D/1733433825000,0.0,17,30,30,19,50,23,46,53,10,13,0,2,0,0,1,7,0,2,36747,47356,10.8,11.8,600,635,31.0,32.7,-10609,10609,1885.9571428571423,2430.440211640212,777,64,103,22,526,27,104,163,42,78,1054,3006,3153,6670,1000,1000,3363,1107,2055,1000,6692,6610,3111,3340,4628,3118,3020,1082,1056,1052,3364,6672,1055,1083,3006,3086,1042,3363,3869,3158,323002,3067,2055,1029,3364,1056,6653,3009,3116,1029,1000,3340,1000,3142,6676,6673,1036,1001,3364,3020,2420,4629,6655,1082,1000,3363,1055,3042,3078,1001,1036,1000,3363,3877,3067,2055,3742,3013,1033,3364,13,3,14,1,5,1,12,1,16,1,20,3,6,2,20,2,14,1,7,1,2,15,2,12,2,15,2,0,2,4,2,7,12,2,15,2,2,1,2,4,0,0,0,1,6,1
54,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddoLDYpz5VEQcQeUosYuZs98SFx7XiFIams%3D/1733431839000,0.0,18,24,24,18,44,32,53,54,12,19,0,2,0,0,1,7,0,2,41270,49297,11.6,12.6,620,739,27.6,32.9,-8027,8027,1838.9740932642485,2196.6538860103624,777,254,893,119,111,64,5,103,115,223,1054,6673,3006,3153,1036,1000,3364,3078,1037,6610,2021,2422,1028,3364,3158,1052,3118,1056,1082,1052,3340,1055,6676,3006,3072,1018,3123,3363,3877,323190,1000,1029,3009,222022,3364,3047,3082,3074,6692,1000,1054,3340,3071,6692,1000,1000,1000,1001,3364,1056,3020,3118,4628,1082,3135,3364,6655,4645,1000,1082,3089,3020,3340,323190,3869,1028,3047,1029,2055,3364,13,3,14,1,5,4,12,0,16,1,14,3,14,0,18,0,19,1,17,1,2,15,12,2,2,15,2,0,2,4,2,15,2,12,15,2,2,15,2,4,1,6,0,0,0,0
55,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddqd4a5Lk-4nCqqxNn-1w-6y2z5rPxCb3qg%3D/1733349437000,0.0,19,32,32,19,58,38,112,101,40,54,3,2,0,2,5,9,3,4,67579,74628,16.0,16.8,1200,1122,33.5,31.3,-7049,7049,1877.1944444444443,2073.0,79,203,61,51,12,86,254,10,147,111,3089,3102,3135,4629,3009,1000,3340,6676,3078,3031,1001,1033,2055,3364,3135,221058,6653,3157,3020,3040,3363,3006,2421,3094,3032,3031,3033,3363,3869,323109,323190,3158,2055,1028,3364,3033,3078,6631,3009,221038,3046,3364,3053,6610,1000,3111,3082,2504,3364,3115,3089,3100,3009,4645,4630,3363,322065,3116,4630,3158,4629,3040,3363,3877,323190,323109,1000,221011,3047,3364,20,2,14,0,18,1,12,4,16,1,15,1,14,1,11,3,18,2,16,1,2,15,2,12,2,15,0,2,2,4,4,2,2,12,2,15,2,15,2,4,0,3,0,0,1,1
56,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddonq5RZGRWQ5cWzUBv3Y1H2uI5FoF55Sdo%3D/1733335068000,1.0,23,7,7,23,9,17,27,28,7,3,2,0,0,0,3,0,2,0,34103,26777,10.6,9.4,525,484,32.6,30.0,7326,-7326,2122.737755102041,1666.7316326530613,54,11,7,81,43,517,234,42,51,17,1056,3047,1082,3068,221057,221031,3364,1000,6672,3006,1000,1000,1000,3363,1056,6655,1052,3020,1000,1000,3364,1055,323004,3078,2031,3158,2055,3363,3871,1000,3158,3041,1052,3118,3364,3152,3108,1052,1056,1001,1082,3340,3077,6672,1107,2422,1028,1036,3364,1055,3078,1036,323070,1036,1001,3340,1055,3006,3134,1037,2031,1018,3340,1082,2031,3871,1001,2508,3147,3364,19,3,12,0,5,2,11,1,19,3,14,3,14,1,14,1,12,4,6,2,2,15,2,12,15,2,2,0,2,8,15,2,2,12,15,2,0,2,4,2,0,2,0,0,4,0
57,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddoJpvHohmZXLVmwIovsVsOqr9lmagOuIUM%3D/1733333806000,0.0,13,34,35,13,54,18,73,48,8,20,1,2,0,1,4,5,1,3,41738,50094,11.6,14.0,664,713,29.6,31.8,-8356,8356,1855.022222222222,2226.4,24,86,61,81,78,164,36,84,22,16,3123,3078,3047,6610,1036,1028,3340,6631,3086,1037,3006,1042,1042,3340,3040,221026,1056,1082,3158,6653,3340,3078,3133,1036,323070,3123,3158,3363,3877,2055,323190,3742,3013,1000,3364,3074,2031,3078,3047,1055,1000,3340,2055,3084,3009,3065,2502,1000,3364,1054,4646,3020,1082,1000,4645,3364,1055,3006,3035,3046,3087,6672,3363,3869,323107,6617,1082,3114,3158,3364,15,4,20,2,18,2,14,4,7,1,15,1,13,1,5,3,12,1,18,3,15,2,12,2,15,2,2,15,2,4,15,2,2,12,15,2,2,0,8,2,1,2,0,0,4,0
58,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddro4LsqZ4rzB2Q_si5PpRwZ9BERAm0BSSM%3D/1733331456000,0.0,27,42,42,27,72,62,110,111,40,56,1,3,0,2,3,9,1,5,59388,71156,15.0,16.6,906,986,28.0,30.6,-11768,11768,1841.2873362445407,2206.1467248908293,39,234,61,136,526,893,107,62,42,432,221011,6672,3153,3047,3091,2021,3340,3748,3078,6610,3155,3047,2055,3364,4645,3040,1082,3135,2055,3158,3363,6653,1000,3157,3020,3116,221058,3363,3877,323190,3067,3158,323050,1000,3364,221058,3135,1082,6655,4645,3020,3364,3158,6698,3142,3036,6695,221038,3364,6698,3078,3047,1055,6610,1036,3364,1055,3031,3094,3078,3111,3042,3363,3877,1000,3067,3084,6665,3009,3364,14,3,14,1,20,1,19,2,16,1,5,2,14,0,14,1,14,1,17,0,2,15,2,12,15,2,2,15,2,4,15,2,2,12,15,2,2,0,2,4,1,3,0,0,3,1
59,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrCPTYhuvGiEziDz6cisLRbuzHPEXhKE_Q%3D/1733328275000,1.0,32,21,21,32,19,47,66,85,31,30,1,2,1,0,9,2,2,2,57630,46722,14.4,12.8,778,757,30.6,29.7,10908,-10908,2253.203007518797,1826.724812030075,26,77,517,42,78,17,62,103,18,555,1056,3040,323110,3158,1033,1000,3340,2502,6653,1028,3009,1082,1000,3364,3157,3067,4633,4629,3158,3145,3364,1055,3078,3042,3047,1036,3086,3363,3877,3047,3742,4401,323190,2055,3364,3009,2031,3118,1082,6653,4630,3364,3078,6610,2055,221057,3066,3111,3364,221058,4628,3118,1082,3111,221058,3364,1055,2031,6676,6675,3006,1000,3363,3877,3179,3013,3814,1000,2055,3364,18,3,14,1,5,3,14,1,7,1,6,2,14,1,5,4,11,1,7,4,15,2,12,2,2,15,2,0,2,4,4,2,2,12,2,15,0,2,2,4,0,5,2,1,1,0
60,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddqkAzlqU7TIJuKt0f2hLncGJ-DLUnMmQSM%3D/1733324136000,1.0,14,2,2,14,3,24,34,33,16,7,1,1,0,0,1,1,1,1,29558,23778,9.8,8.6,507,465,33.300000000000004,30.5,5780,-5780,1943.9045045045043,1563.7783783783784,154,62,42,16,111,114,17,777,202,43,1082,1054,1001,2502,3076,1000,3340,1000,2021,1000,3078,2422,1106,3364,1055,3078,323070,3047,1036,1000,3363,2031,6617,3009,1028,1056,3114,3363,3877,323190,3009,1000,1000,1000,3364,3074,2055,2031,2422,3123,1054,3340,1107,6653,1000,1001,1000,1082,3364,2031,3006,221043,1055,221053,1037,3340,1055,3134,3009,1037,1018,1000,3363,3870,2055,3158,3916,222022,222022,3364,15,2,14,1,14,1,18,3,16,1,15,1,6,2,12,3,6,2,19,3,15,2,2,12,15,2,8,2,2,4,15,2,2,12,15,2,2,0,2,4,0,3,0,0,3,0
61,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpL1_YxLV1QNpuy4jbHZTDdkhGKDzs7oEo%3D/1733322233000,1.0,29,21,21,29,36,37,61,71,19,15,1,1,1,0,11,3,2,1,57340,47838,13.8,13.0,800,702,31.8,28.0,9502,-9502,2278.897435897436,1901.2538461538463,42,78,910,22,117,266,64,61,51,99,3031,3042,3078,3009,3036,1000,3340,6610,3047,1000,221057,3067,3742,3364,4645,2503,3020,6653,2055,221058,3363,1000,3085,1037,3006,6672,221053,3363,2031,1028,3870,3158,3504,6617,3364,3047,6692,6610,1000,1000,1000,3340,2021,6692,2055,6610,1037,3111,3340,1056,221026,3040,3158,6653,4630,3363,1055,6676,3036,1001,1018,1037,3340,3871,4628,6655,1082,3020,3145,3364,14,1,5,1,19,1,12,1,18,3,14,3,14,1,19,1,7,4,19,1,15,2,2,12,15,2,2,0,8,2,2,15,2,12,15,2,7,2,2,8,1,5,3,0,1,0
62,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddppICI9nHTakf1MM8V3ISHBIFMQkl0-3Tk%3D/1733263074000,1.0,52,34,34,52,48,89,91,63,27,28,3,1,1,1,10,2,4,2,74973,63486,16.4,15.6,918,891,28.5,27.5,11487,-11487,2309.7742424242424,1955.881818181818,266,254,103,119,888,517,77,246,42,50,6610,3161,6333,3047,3035,3133,3364,2055,3026,3111,6610,3071,3053,3364,4628,3118,3041,3135,3020,3089,3364,3031,221053,6676,3006,3033,221038,3363,3876,323190,323107,6620,2055,3158,3364,3157,3152,1082,3020,1056,221058,3364,1082,3143,6653,3047,2504,6665,3364,3158,6698,3142,2021,6692,6694,3364,3047,3078,3042,3033,221038,1037,3363,3876,3157,3047,3116,3916,1029,3364,14,3,14,1,5,4,12,0,17,0,14,3,14,1,14,0,14,1,14,3,15,2,2,12,15,2,2,0,2,8,2,15,2,12,2,4,2,0,5,2,1,3,2,0,3,0
63,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddq0wRQwV8ISS9ibU-gPXnQ9tJmDsRLiEso%3D/1733260332000,1.0,32,26,26,32,43,43,62,76,36,18,2,1,1,0,9,2,3,1,61156,51541,14.6,13.4,918,761,33.9,28.1,9615,-9615,2256.240776699029,1901.5126213592232,266,77,91,51,43,41,33,103,202,111,1054,6694,6692,3111,3161,2021,3340,3009,6653,1082,2502,2504,3082,3364,3142,3814,3013,6701,3035,1000,3364,3006,3031,3036,1055,6676,1018,3363,323222,6617,1000,3870,3158,3114,3364,3078,6695,3033,1018,1055,3047,3363,3047,6664,323075,221057,221031,221011,3364,1056,3157,4630,4646,6655,3158,3363,3036,6676,3031,1000,1001,1000,3363,3877,323190,323109,2055,1000,3009,3364,14,3,14,3,5,4,13,4,18,3,15,1,16,2,5,4,13,4,16,1,2,15,2,12,2,4,1,2,2,8,2,15,2,12,2,15,2,0,2,4,1,6,1,0,0,0
64,https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddoOhck3hf7UIfMU6cLHovbpC4t03o3m0AA%3D/1733226170000,0.0,28,35,35,28,70,51,96,112,42,44,3,3,1,2,6,7,4,5,76089,80236,17.4,17.4,1204,1251,30.4,31.5,-4147,4147,1919.362162162162,2023.971171171171,79,11,43,42,526,150,131,157,202,99,3121,3157,3113,4629,3158,6657,3364,6672,3124,3748,3111,3073,3153,3364,221058,3118,3020,4628,3137,2421,3363,3031,3042,3036,3094,3047,3078,3363,3877,2055,323190,3158,323109,323050,3364,3143,3111,221011,3078,3091,3053,3364,3152,3157,221058,3165,3020,3135,3364,3031,3026,3153,6673,3143,3006,3363,2019,3142,3009,6676,3094,3031,3363,322065,3157,3009,3870,3067,2055,3364,15,4,12,0,19,0,14,1,16,1,13,3,14,1,13,3,6,2,19,2,15,2,2,12,2,15,2,5,2,4,15,2,2,12,2,15,2,0,2,8,1,6,1,0,0,1
