GAME_ID,BLUE_WIN,BLUE_KILLS,RED_KILLS,BLUE_DEATHS,RED_DEATHS,RED_ASSISTS,BLUE_ASSISTS,BLUE_WARDS_PLACED,RED_WARDS_PLACED,BLUE_WARDS_DESTROYED,RED_WARDS_DESTROYED,BLUE_DRAGONS,RED_DRAGONS,BLUE_BARONS,RED_BARONS,BLUE_TOWERS,RED_TOWERS,BLUE_ELITE_MONSTERS,RED_ELITE_MONSTERS,BLUE_TEAM_GOLD,RED_TEAM_GOLD,BLUE_TEAM_LEVEL,RED_TEAM_LEVEL,BLUE_TEAM_CS,RED_TEAM_CS,BLUE_TEAAM_CS_PER_MINUTE,RED_TEAAM_CS_PER_MINUTE,BLUE_GOLD_DIFF,RED_GOLD_DIFF,BLUE_GOLD_PER_MIN,RED_GOLD_PER_MIN,BLUE_TEAM_TOP,BLUE_TEAM_JNG,BLUE_TEAM_MID,BLUE_TEAM_ADC,BLUE_TEAM_SUP,RED_TEAM_TOP,RED_TEAM_JNG,RED_TEAM_MID,RED_TEAM_ADC,RED_TEAM_SUP,BLLUE_TEAM_TOP_ITEM_1,BLLUE_TEAM_TOP_ITEM_2,BLLUE_TEAM_TOP_ITEM_3,BLLUE_TEAM_TOP_ITEM_4,BLLUE_TEAM_TOP_ITEM_5,BLLUE_TEAM_TOP_ITEM_6,BLLUE_TEAM_TOP_ITEM_VISION,BLLUE_TEAM_JNG_ITEM_1,BLLUE_TEAM_JNG_ITEM_2,BLLUE_TEAM_JNG_ITEM_3,BLLUE_TEAM_JNG_ITEM_4,BLLUE_TEAM_JNG_ITEM_5,BLLUE_TEAM_JNG_ITEM_6,BLLUE_TEAM_JNG_ITEM_VISION,BLLUE_TEAM_MID_ITEM_1,BLLUE_TEAM_MID_ITEM_2,BLLUE_TEAM_MID_ITEM_3,BLLUE_TEAM_MID_ITEM_4,BLLUE_TEAM_MID_ITEM_5,BLLUE_TEAM_MID_ITEM_6,BLLUE_TEAM_MID_ITEM_VISION,BLLUE_TEAM_ADC_ITEM_1,BLLUE_TEAM_ADC_ITEM_2,BLLUE_TEAM_ADC_ITEM_3,BLLUE_TEAM_ADC_ITEM_4,BLLUE_TEAM_ADC_ITEM_5,BLLUE_TEAM_ADC_ITEM_6,BLLUE_TEAM_ADC_ITEM_VISION,BLLUE_TEAM_SUP_ITEM_1,BLLUE_TEAM_SUP_ITEM_2,BLLUE_TEAM_SUP_ITEM_3,BLLUE_TEAM_SUP_ITEM_4,BLLUE_TEAM_SUP_ITEM_5,BLLUE_TEAM_SUP_ITEM_6,BLLUE_TEAM_SUP_ITEM_VISION,RED_TEAM_TOP_ITEM_1,RED_TEAM_TOP_ITEM_2,RED_TEAM_TOP_ITEM_3,RED_TEAM_TOP_ITEM_4,RED_TEAM_TOP_ITEM_5,RED_TEAM_TOP_ITEM_6,RED_TEAM_TOP_ITEM_VISION,RED_TEAM_JNG_ITEM_1,RED_TEAM_JNG_ITEM_2,RED_TEAM_JNG_ITEM_3,RED_TEAM_JNG_ITEM_4,RED_TEAM_JNG_ITEM_5,RED_TEAM_JNG_ITEM_6,RED_TEAM_JNG_ITEM_VISION,RED_TEAM_MID_ITEM_1,RED_TEAM_MID_ITEM_2,RED_TEAM_MID_ITEM_3,RED_TEAM_MID_ITEM_4,RED_TEAM_MID_ITEM_5,RED_TEAM_MID_ITEM_6,RED_TEAM_MID_ITEM_VISION,RED_TEAM_ADC_ITEM_1,RED_TEAM_ADC_ITEM_2,RED_TEAM_ADC_ITEM_3,RED_TEAM_ADC_ITEM_4,RED_TEAM_ADC_ITEM_5,RED_TEAM_ADC_ITEM_6,RED_TEAM_ADC_ITEM_VISION,RED_TEAM_SUP_ITEM_1,RED_TEAM_SUP_ITEM_2,RED_TEAM_SUP_ITEM_3,RED_TEAM_SUP_ITEM_4,RED_TEAM_SUP_ITEM_5,RED_TEAM_SUP_ITEM_6,RED_TEAM_SUP_ITEM_VISION,BLUE_TEAM_TOP_RUNE_01,BLUE_TEAM_TOP_RUNE_02,BLUE_TEAM_JNG_RUNE_01,BLUE_TEAM_JNG_RUNE_02,BLUE_TEAM_MID_RUNE_01,BLUE_TEAM_MID_RUNE_02,BLUE_TEAM_ADC_RUNE_01,BLUE_TEAM_ADC_RUNE_02,BLUE_TEAM_SUP_RUNE_01,BLUE_TEAM_SUP_RUNE_02,RED_TEAM_TOP_RUNE_01,RED_TEAM_TOP_RUNE_02,RED_TEAM_JNG_RUNE_01,RED_TEAM_JNG_RUNE_02,RED_TEAM_MID_RUNE_01,RED_TEAM_MID_RUNE_02,RED_TEAM_ADC_RUNE_01,RED_TEAM_ADC_RUNE_02,RED_TEAM_SUP_RUNE_01,RED_TEAM_SUP_RUNE_02,BLUE_TEAM_TOP_SUMMONER_01,BLUE_TEAM_TOP_SUMMONER_02,BLUE_TEAM_JNG_SUMMONER_01,BLUE_TEAM_JNG_SUMMONER_02,BLUE_TEAM_MID_SUMMONER_01,BLUE_TEAM_MID_SUMMONER_02,BLUE_TEAM_ADC_SUMMONER_01,BLUE_TEAM_ADC_SUMMONER_02,BLUE_TEAM_SUP_SUMMONER_01,BLUE_TEAM_SUP_SUMMONER_02,RED_TEAM_TOP_SUMMONER_01,RED_TEAM_TOP_SUMMONER_02,RED_TEAM_JNG_SUMMONER_01,RED_TEAM_JNG_SUMMONER_02,RED_TEAM_MID_SUMMONER_01,RED_TEAM_MID_SUMMONER_02,RED_TEAM_ADC_SUMMONER_01,RED_TEAM_ADC_SUMMONER_02,RED_TEAM_SUP_SUMMONER_01,RED_TEAM_SUP_SUMMONER_02,BLUE_TEAM_RIFT_HERALDS,BLUE_TEAM_VOID_GRUBS,BLUE_TEAM_INHIBITORS,RED_TEAM_RIFT_HERALDS,RED_TEAM_VOID_GRUBS,RED_TEAM_INHIBITORS
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddpbiETrSfxuktbWVS9rNC15_7bwK70fogM%3D/1734469950000,1,39,30,30,39,48,57,71,69,25,16,2,1,1,0,5,5,3,1,55441,47925,13.4,11.6,642,657,27.099999999999998,27.8,7516,-7516,2347.1372262773725,2028.941605839416,Vladimir,Elise,Akshan,Jinx,Lulu,K'Sante,Lee Sin,Ahri,Ashe,Zoe,Cosmic Drive,Ionian Boots of Lucidity,Control Ward,Doran's Ring,Haunting Guise,Fiendish Codex,Farsight Alteration,Fated Ashes,Amplifying Tome,Sorcerer's Shoes,Dark Seal,Rylai's Crystal Scepter,Stormsurge,Oracle Lens,The Collector,Rapid Firecannon,Statikk Shiv,Long Sword,Doran's Blade,Boots,Stealth Ward,Lord Dominik's Regards,The Collector,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,Bloodthirster,Farsight Alteration,Mikael's Blessing,Dream Maker,Forbidden Idol,Ionian Boots of Lucidity,Kindlegem,Moonstone Renewer,Oracle Lens,"Jak'Sho, The Protean",Randuin's Omen,Control Ward,Kaenic Rookern,Tear of the Goddess,Boots of Swiftness,Stealth Ward,Sterak's Gage,No_Item,No_Item,No_Item,Sundered Sky,Mercury's Treads,Stealth Ward,Doran's Ring,Horizon Focus,Needlessly Large Rod,Dark Seal,Ionian Boots of Lucidity,Malignance,Oracle Lens,Kraken Slayer,Phantom Dancer,Pickaxe,Berserker's Greaves,Cloak of Agility,Doran's Blade,Farsight Alteration,Zaz'Zak's Realmspike,Hextech Rocketbelt,Control Ward,Fiendish Codex,Luden's Companion,Sorcerer's Shoes,Oracle Lens,Summon Aery,Precision,Dark Harvest,Precision,Press the Attack,Domination,Lethal Tempo,Domination,Summon Aery,Resolve,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Electrocute,Sorcery,Lethal Tempo,Inspiration,Electrocute,Inspiration,Flash,Ghost,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Ignite,0,4,0,1,2,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddrfq7Q3jmUEZwpoKYWOd-YgvQz51GNq91o%3D/1734468084000,0,15,21,21,15,34,26,51,57,19,21,0,3,0,1,2,5,0,4,41265,48558,11.8,13.0,696,769,31.8,35.2,-7293,7293,1890.3519553072624,2224.4446927374297,K'Sante,Jarvan IV,Viktor,Jinx,Lulu,Gwen,Elise,Akshan,Sivir,Blitzcrank,Doran's Shield,Kaenic Rookern,No_Item,Plated Steelcaps,Unending Despair,No_Item,Oracle Lens,Tunneler,Sundered Sky,Spear of Shojin,Plated Steelcaps,Ruby Crystal,Control Ward,Oracle Lens,Doran's Ring,Luden's Companion,No_Item,Shattered Armguard,Dark Seal,Sorcerer's Shoes,Farsight Alteration,Doran's Blade,Runaan's Hurricane,The Collector,Berserker's Greaves,Cloak of Agility,No_Item,Farsight Alteration,Dream Maker,No_Item,Kindlegem,Forbidden Idol,Moonstone Renewer,Ionian Boots of Lucidity,Oracle Lens,Needlessly Large Rod,Elixir of Sorcery,Nashor's Tooth,Shadowflame,Ionian Boots of Lucidity,No_Item,Farsight Alteration,Sorcerer's Shoes,Blighting Jewel,Control Ward,Liandry's Torment,Dark Seal,Stormsurge,Oracle Lens,Doran's Blade,Boots,Long Sword,The Collector,Statikk Shiv,Rapid Firecannon,Stealth Ward,Navori Flickerblade,Doran's Blade,Last Whisper,Essence Reaver,Infinity Edge,Berserker's Greaves,Farsight Alteration,Celestial Opposition,Boots of Swiftness,Locket of the Iron Solari,Warden's Mail,Cloth Armor,No_Item,Oracle Lens,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Summon Aery,Resolve,Lethal Tempo,Domination,Summon Aery,Resolve,Conqueror,Resolve,Dark Harvest,Precision,Press the Attack,Domination,Lethal Tempo,Sorcery,Glacial Augment,Sorcery,Ghost,Teleport,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,1,6,0,0,0,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddrxzrsDrji3_Tq1GVEniG-spdZs1y6lLaI%3D/1734308715000,0,44,42,42,44,83,73,89,101,28,26,4,2,1,2,9,8,5,4,87698,90740,17.6,18.0,1256,1367,29.099999999999998,31.6,-3042,3042,2030.046296296296,2100.462962962963,Riven,Kha'Zix,Akshan,Kog'Maw,Maokai,Garen,Viego,Syndra,Twitch,Janna,Eclipse,Ionian Boots of Lucidity,Sundered Sky,Death's Dance,Serylda's Grudge,Sterak's Gage,Oracle Lens,Profane Hydra,Youmuu's Ghostblade,Serylda's Grudge,Plated Steelcaps,Edge of Night,Serpent's Fang,Oracle Lens,Infinity Edge,Serpent's Fang,Lord Dominik's Regards,Rapid Firecannon,Boots of Swiftness,The Collector,Farsight Alteration,Sorcerer's Shoes,Zhonya's Hourglass,Rabadon's Deathcap,Luden's Companion,Seraph's Embrace,Horizon Focus,Farsight Alteration,Locket of the Iron Solari,Randuin's Omen,Solstice Sleigh,Boots of Swiftness,Thornmail,Trailblazer,Oracle Lens,Sterak's Gage,Stridebreaker,Phantom Dancer,Plated Steelcaps,Dead Man's Plate,Negatron Cloak,Stealth Ward,Kraken Slayer,Titanic Hydra,Randuin's Omen,Death's Dance,Guardian Angel,Plated Steelcaps,Oracle Lens,Horizon Focus,Cosmic Drive,Sorcerer's Shoes,Zhonya's Hourglass,Rabadon's Deathcap,Blackfire Torch,Stealth Ward,Immortal Shieldbow,Hubris,Infinity Edge,Runaan's Hurricane,Lord Dominik's Regards,Zephyr,Farsight Alteration,Dawncore,Redemption,Dream Maker,Boots of Swiftness,Moonstone Renewer,Echoes of Helia,Oracle Lens,Conqueror,Inspiration,Electrocute,Inspiration,Press the Attack,Domination,Arcane Comet,Precision,Aftershock,Domination,Phase Rush,Resolve,Conqueror,Inspiration,Arcane Comet,Precision,Press the Attack,Domination,Summon Aery,Resolve,Flash,Ignite,Flash,Smite,Flash,Teleport,Teleport,Flash,Flash,Ignite,Ignite,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,0,6,5,1,0,1
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddp8Tx6GLA3w_jGEllObGw5u4eBGpfYXeAo%3D/1734305197000,0,39,45,45,40,67,70,90,77,19,31,3,1,0,2,5,11,3,3,69524,73808,16.2,16.4,915,944,28.599999999999998,29.3,-4284,4284,2174.3027027027024,2308.281081081081,Akshan,Elise,Yasuo,Caitlyn,Bard,Garen,Nocturne,Viktor,Ashe,Lulu,Rapid Firecannon,Lord Dominik's Regards,Infinity Edge,The Collector,Boots of Swiftness,Statikk Shiv,Farsight Alteration,Void Staff,Banshee's Veil,Sorcerer's Shoes,Stormsurge,Shadowflame,Amplifying Tome,Oracle Lens,Stridebreaker,Doran's Blade,Immortal Shieldbow,Blade of The Ruined King,No_Item,Berserker's Greaves,Farsight Alteration,The Collector,Vampiric Scepter,Lord Dominik's Regards,Infinity Edge,Slightly Magical Footwear,Rapid Firecannon,Farsight Alteration,Mikael's Blessing,Bloodsong,Control Ward,Redemption,Synchronized Souls,No_Item,Oracle Lens,Dead Man's Plate,Infinity Edge,Stridebreaker,Plated Steelcaps,Phantom Dancer,Negatron Cloak,Oracle Lens,Stridebreaker,Randuin's Omen,Axiom Arc,Tunneler,Mercury's Treads,Experimental Hexplate,Farsight Alteration,Rabadon's Deathcap,Luden's Companion,Stormsurge,Lich Bane,Ionian Boots of Lucidity,Dark Seal,Farsight Alteration,Pickaxe,Kraken Slayer,Berserker's Greaves,Bloodthirster,Phantom Dancer,Cloak of Agility,Farsight Alteration,Dream Maker,Redemption,Kindlegem,Ionian Boots of Lucidity,Moonstone Renewer,Ardent Censer,Oracle Lens,Press the Attack,Domination,Dark Harvest,Precision,Lethal Tempo,Resolve,Hail of Blades,Inspiration,Guardian,Domination,Phase Rush,Resolve,Conqueror,Domination,Summon Aery,Resolve,Lethal Tempo,Inspiration,Summon Aery,Inspiration,Flash,Teleport,Smite,Flash,Flash,Teleport,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Heal,0,3,0,1,3,3
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddqXsZFu49QQ_naqGlqgFiIdGB7EU27-Ku0%3D/1734302319000,1,46,34,34,46,32,74,65,63,12,16,2,2,2,0,9,6,4,2,69904,63945,16.4,14.6,913,938,30.6,31.3,5959,-5959,2330.133333333333,2131.5,Warwick,Graves,Viktor,Corki,Sona,Volibear,Kindred,Akshan,Kog'Maw,Sylas,Stridebreaker,Kraken Slayer,Hullbreaker,Plated Steelcaps,Ruby Crystal,No_Item,Oracle Lens,Youmuu's Ghostblade,Mortal Reminder,Plated Steelcaps,The Collector,Noonquiver,Pickaxe,Oracle Lens,Hextech Alternator,Zhonya's Hourglass,Doran's Ring,Lich Bane,Dark Seal,Plated Steelcaps,Stealth Ward,Muramana,Plated Steelcaps,Trinity Force,Immortal Shieldbow,Infinity Edge,Zeal,Farsight Alteration,Echoes of Helia,Dawncore,Staff of Flowing Water,Bloodsong,Moonstone Renewer,Aether Wisp,Oracle Lens,Doran's Ring,Spectre's Cowl,Navori Flickerblade,Mercury's Treads,Cosmic Drive,Bramble Vest,Stealth Ward,Mortal Reminder,Youmuu's Ghostblade,No_Item,The Collector,Plated Steelcaps,Infinity Edge,Oracle Lens,Infinity Edge,The Collector,Boots,Rapid Firecannon,Mortal Reminder,Statikk Shiv,Farsight Alteration,Blade of The Ruined King,Guinsoo's Rageblade,Plated Steelcaps,Terminus,No_Item,No_Item,Farsight Alteration,Stormsurge,Bloodsong,Shadowflame,Blighting Jewel,Sorcerer's Shoes,Blasting Wand,Oracle Lens,Lethal Tempo,Resolve,Dark Harvest,Precision,Summon Aery,Precision,Conqueror,Inspiration,Summon Aery,Precision,Lethal Tempo,Inspiration,Press the Attack,Inspiration,Press the Attack,Domination,Lethal Tempo,Resolve,Electrocute,Precision,Flash,Barrier,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,0,2,1,1,4,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddqAZ6XVSG4uxlnMeU8V94saSMJUcrDYWdc%3D/1734299680000,1,21,8,8,21,12,28,31,26,5,5,1,1,0,0,3,0,1,1,33461,24619,9.8,8.6,487,400,32.1,26.2,8842,-8842,2187.834615384615,1609.7038461538461,Viktor,Ambessa,Akshan,Hwei,Alistar,K'Sante,Vi,Sylas,Kalista,Nautilus,Doran's Ring,No_Item,Rod of Ages,Dark Seal,Ionian Boots of Lucidity,Haunting Guise,Stealth Ward,Mosstomper Seedling,Eclipse,No_Item,Plated Steelcaps,No_Item,No_Item,Oracle Lens,No_Item,Refillable Potion,Boots,Doran's Blade,Statikk Shiv,The Collector,Stealth Ward,Doran's Ring,Blackfire Torch,Boots,Amplifying Tome,No_Item,No_Item,Stealth Ward,Solstice Sleigh,Locket of the Iron Solari,Refillable Potion,Control Ward,Giant's Belt,Boots of Swiftness,Oracle Lens,Kaenic Rookern,No_Item,Doran's Shield,Boots,No_Item,No_Item,Stealth Ward,Gustwalker Hatchling,Sundered Sky,Plated Steelcaps,No_Item,No_Item,No_Item,Oracle Lens,Doran's Ring,Refillable Potion,Hextech Rocketbelt,Dark Seal,Boots,No_Item,Stealth Ward,Blade of The Ruined King,Recurve Bow,No_Item,Berserker's Greaves,Doran's Blade,No_Item,Farsight Alteration,Locket of the Iron Solari,Celestial Opposition,Control Ward,Ruby Crystal,Boots,No_Item,Oracle Lens,Grasp of the Undying,Sorcery,Conqueror,Domination,Press the Attack,Resolve,Arcane Comet,Precision,Aftershock,Inspiration,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Conqueror,Resolve,Lethal Tempo,Domination,Aftershock,Inspiration,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Teleport,Flash,Ignite,Flash,Teleport,Flash,Smite,Flash,Teleport,Flash,Barrier,Ignite,Flash,0,6,0,0,0,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddqNQ21fntbODN0YsJ_UgarY02lU78n5ZXc%3D/1734297600000,1,45,22,22,45,33,67,78,66,30,17,1,0,1,0,11,0,2,0,64336,43140,14.2,12.0,788,613,32.1,24.900000000000002,21196,-21196,2609.0175115207376,1749.4562211981568,Riven,Elise,Akshan,Corki,Pyke,Aatrox,Viego,Viktor,Xayah,Poppy,Eclipse,Death's Dance,Ionian Boots of Lucidity,Doran's Blade,Sundered Sky,Long Sword,Oracle Lens,Needlessly Large Rod,Amplifying Tome,Sorcerer's Shoes,Mejai's Soulstealer,Shadowflame,Lich Bane,Oracle Lens,Boots of Swiftness,Doran's Blade,Noonquiver,Statikk Shiv,Rapid Firecannon,The Collector,Stealth Ward,Plated Steelcaps,Trinity Force,Muramana,Mortal Reminder,B. F. Sword,Cloak of Agility,Farsight Alteration,Bloodsong,No_Item,Youmuu's Ghostblade,Umbral Glaive,Synchronized Souls,Long Sword,Oracle Lens,Doran's Blade,Plated Steelcaps,Spear of Shojin,Sundered Sky,Long Sword,No_Item,Stealth Ward,Kraken Slayer,Titanic Hydra,Slightly Magical Footwear,Null-Magic Mantle,Dagger,No_Item,Oracle Lens,Hextech Alternator,Needlessly Large Rod,Zhonya's Hourglass,Sorcerer's Shoes,Stormsurge,No_Item,Farsight Alteration,Essence Reaver,Navori Flickerblade,Refillable Potion,Cloak of Agility,Berserker's Greaves,Doran's Blade,Farsight Alteration,Plated Steelcaps,Dead Man's Plate,Control Ward,Bloodsong,Bramble Vest,Chain Vest,Oracle Lens,Conqueror,Inspiration,Dark Harvest,Precision,Press the Attack,Domination,Conqueror,Inspiration,Hail of Blades,Resolve,Conqueror,Resolve,Conqueror,Inspiration,Summon Aery,Resolve,Lethal Tempo,Inspiration,Aftershock,Domination,Flash,Ignite,Smite,Flash,Flash,Teleport,Barrier,Flash,Ignite,Flash,Flash,Teleport,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,1,6,2,0,0,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddrXbUE3ySP6N14EFAvo1nVQ1ETbnWDohbg%3D/1734133183000,1,36,27,27,36,59,83,75,51,9,16,2,1,1,0,9,1,3,1,57608,49494,14.0,13.2,725,699,27.9,27.0,8114,-8114,2215.6923076923076,1903.6153846153845,K'Sante,Skarner,Sylas,Corki,Bard,Camille,Gragas,Akshan,Ashe,Alistar,Giant's Belt,Plated Steelcaps,Iceborn Gauntlet,Thornmail,Frozen Heart,Negatron Cloak,Oracle Lens,Spirit Visage,Heartsteel,Plated Steelcaps,Unending Despair,No_Item,No_Item,Oracle Lens,Cosmic Drive,Hextech Rocketbelt,Zhonya's Hourglass,Sorcerer's Shoes,No_Item,Needlessly Large Rod,Farsight Alteration,Doran's Blade,Muramana,Trinity Force,Rapid Firecannon,B. F. Sword,Boots,Farsight Alteration,Dead Man's Plate,Bloodsong,No_Item,Rectrix,Pickaxe,Boots of Swiftness,Oracle Lens,Ravenous Hydra,Sterak's Gage,Trinity Force,No_Item,Slightly Magical Footwear,Doran's Shield,Oracle Lens,Blighting Jewel,Stormsurge,Control Ward,Sorcerer's Shoes,Shadowflame,Blasting Wand,Oracle Lens,No_Item,Boots of Swiftness,Doran's Blade,Infinity Edge,Lord Dominik's Regards,Noonquiver,Stealth Ward,Doran's Blade,Berserker's Greaves,Kraken Slayer,Phantom Dancer,Lord Dominik's Regards,Control Ward,Farsight Alteration,Dream Maker,Knight's Vow,Slightly Magical Footwear,Locket of the Iron Solari,Bami's Cinder,Cloth Armor,Oracle Lens,Grasp of the Undying,Inspiration,Aftershock,Inspiration,Conqueror,Resolve,Conqueror,Resolve,Guardian,Inspiration,Grasp of the Undying,Inspiration,Electrocute,Inspiration,Press the Attack,Resolve,Lethal Tempo,Inspiration,Glacial Augment,Resolve,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Cleanse,Flash,Ignite,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,1,2,2,0,4,0
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddroF5BY9yCreuuc-If7Ezp9-yFbJFCzC8w%3D/1734130818000,0,13,26,26,13,36,11,58,63,23,20,0,3,0,1,1,8,0,4,41582,52837,12.4,14.0,768,795,30.599999999999998,31.7,-11255,11255,1653.0549180327866,2100.4872950819667,Ryze,Rek'Sai,Akshan,Caitlyn,Karma,Jayce,Elise,Yasuo,Corki,Neeko,Seraph's Embrace,Refillable Potion,Needlessly Large Rod,Rod of Ages,Needlessly Large Rod,Boots,Farsight Alteration,Pickaxe,Titanic Hydra,Edge of Night,Long Sword,Ruby Crystal,Slightly Magical Footwear,Oracle Lens,Boots of Swiftness,Doran's Blade,Dagger,The Collector,Infinity Edge,Dagger,Stealth Ward,Infinity Edge,No_Item,No_Item,The Collector,Berserker's Greaves,Doran's Blade,Farsight Alteration,Dream Maker,Ionian Boots of Lucidity,Moonstone Renewer,Ruby Crystal,Forbidden Idol,Control Ward,Oracle Lens,Youmuu's Ghostblade,Control Ward,Mercury's Treads,Muramana,Doran's Blade,No_Item,Farsight Alteration,Shadowflame,Dark Seal,Sorcerer's Shoes,No_Item,Stormsurge,No_Item,Oracle Lens,Berserker's Greaves,Tiamat,Phage,Kraken Slayer,Immortal Shieldbow,Doran's Shield,Oracle Lens,Rapid Firecannon,No_Item,Muramana,Doran's Blade,Trinity Force,Boots,Farsight Alteration,Hextech Rocketbelt,Zaz'Zak's Realmspike,Hextech Alternator,Dark Seal,Stormsurge,Sorcerer's Shoes,Oracle Lens,Phase Rush,Resolve,Conqueror,Inspiration,Electrocute,Sorcery,Lethal Tempo,Sorcery,Summon Aery,Resolve,Conqueror,Inspiration,Dark Harvest,Precision,Grasp of the Undying,Precision,Conqueror,Resolve,Arcane Comet,Inspiration,Teleport,Flash,Smite,Flash,Flash,Teleport,Flash,Barrier,Ignite,Flash,Flash,Teleport,Flash,Smite,Teleport,Flash,Flash,Barrier,Ignite,Flash,0,4,0,1,2,1
https://www.op.gg/summoners/euw/Phantasmasm-EUW/matches/uRd1PvnOddqEGpr3c9IWaB18wRYEAMsJN04Gcrro3oI%3D/1734128147000,0,34,57,57,34,99,71,119,114,40,66,0,4,0,3,1,11,0,7,70946,83471,16.4,17.2,1040,991,29.1,27.8,-12525,12525,1977.183606557377,2326.240983606557,Gangplank,Qiyana,Viktor,Kalista,Renata Glasc,Akali,Poppy,Akshan,Tristana,Rakan,Trinity Force,The Collector,Serpent's Fang,Infinity Edge,Cloak of Agility,Plated Steelcaps,Oracle Lens,Edge of Night,Control Ward,Profane Hydra,Serylda's Grudge,Ionian Boots of Lucidity,Hubris,Oracle Lens,Blighting Jewel,Blasting Wand,Zhonya's Hourglass,Shadowflame,Sorcerer's Shoes,Luden's Companion,Farsight Alteration,Blade of The Ruined King,Berserker's Greaves,Terminus,"Jak'Sho, The Protean",Guinsoo's Rageblade,Steel Sigil,Farsight Alteration,Locket of the Iron Solari,Redemption,Celestial Opposition,No_Item,Ionian Boots of Lucidity,Ruby Crystal,Oracle Lens,Mercury's Treads,Shadowflame,Zhonya's Hourglass,Lich Bane,Void Staff,No_Item,Stealth Ward,Dead Man's Plate,Bami's Cinder,Ionian Boots of Lucidity,Knight's Vow,"Jak'Sho, The Protean",Giant's Belt,Oracle Lens,Boots of Swiftness,Lord Dominik's Regards,Bloodthirster,Rapid Firecannon,Immortal Shieldbow,Infinity Edge,Farsight Alteration,The Collector,Infinity Edge,Navori Flickerblade,Bloodthirster,Lord Dominik's Regards,Rapid Firecannon,Farsight Alteration,Celestial Opposition,Locket of the Iron Solari,Vigilant Wardstone,Zeke's Convergence,Ionian Boots of Lucidity,Kindlegem,Oracle Lens,Grasp of the Undying,Inspiration,Dark Harvest,Inspiration,Summon Aery,Resolve,Lethal Tempo,Domination,Glacial Augment,Domination,Electrocute,Resolve,Phase Rush,Inspiration,Press the Attack,Resolve,Hail of Blades,Precision,Summon Aery,Domination,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,0,1,0,1,5,4
