GAME_ID,BLUE_WIN,BLUE_KILLS,RED_KILLS,BLUE_DEATHS,RED_DEATHS,RED_ASSISTS,BLUE_ASSISTS,BLUE_WARDS_PLACED,RED_WARDS_PLACED,BLUE_WARDS_DESTROYED,RED_WARDS_DESTROYED,BLUE_DRAGONS,RED_DRAGONS,BLUE_BARONS,RED_BARONS,BLUE_TOWERS,RED_TOWERS,BLUE_ELITE_MONSTERS,RED_ELITE_MONSTERS,BLUE_TEAM_GOLD,RED_TEAM_GOLD,BLUE_TEAM_LEVEL,RED_TEAM_LEVEL,BLUE_TEAM_CS,RED_TEAM_CS,BLUE_TEAAM_CS_PER_MINUTE,RED_TEAAM_CS_PER_MINUTE,BLUE_GOLD_DIFF,RED_GOLD_DIFF,BLUE_GOLD_PER_MIN,RED_GOLD_PER_MIN,BLUE_TEAM_TOP,BLUE_TEAM_JNG,BLUE_TEAM_MID,BLUE_TEAM_ADC,BLUE_TEAM_SUP,RED_TEAM_TOP,RED_TEAM_JNG,RED_TEAM_MID,RED_TEAM_ADC,RED_TEAM_SUP,BLLUE_TEAM_TOP_ITEM_1,BLLUE_TEAM_TOP_ITEM_2,BLLUE_TEAM_TOP_ITEM_3,BLLUE_TEAM_TOP_ITEM_4,BLLUE_TEAM_TOP_ITEM_5,BLLUE_TEAM_TOP_ITEM_6,BLLUE_TEAM_TOP_ITEM_VISION,BLLUE_TEAM_JNG_ITEM_1,BLLUE_TEAM_JNG_ITEM_2,BLLUE_TEAM_JNG_ITEM_3,BLLUE_TEAM_JNG_ITEM_4,BLLUE_TEAM_JNG_ITEM_5,BLLUE_TEAM_JNG_ITEM_6,BLLUE_TEAM_JNG_ITEM_VISION,BLLUE_TEAM_MID_ITEM_1,BLLUE_TEAM_MID_ITEM_2,BLLUE_TEAM_MID_ITEM_3,BLLUE_TEAM_MID_ITEM_4,BLLUE_TEAM_MID_ITEM_5,BLLUE_TEAM_MID_ITEM_6,BLLUE_TEAM_MID_ITEM_VISION,BLLUE_TEAM_ADC_ITEM_1,BLLUE_TEAM_ADC_ITEM_2,BLLUE_TEAM_ADC_ITEM_3,BLLUE_TEAM_ADC_ITEM_4,BLLUE_TEAM_ADC_ITEM_5,BLLUE_TEAM_ADC_ITEM_6,BLLUE_TEAM_ADC_ITEM_VISION,BLLUE_TEAM_SUP_ITEM_1,BLLUE_TEAM_SUP_ITEM_2,BLLUE_TEAM_SUP_ITEM_3,BLLUE_TEAM_SUP_ITEM_4,BLLUE_TEAM_SUP_ITEM_5,BLLUE_TEAM_SUP_ITEM_6,BLLUE_TEAM_SUP_ITEM_VISION,RED_TEAM_TOP_ITEM_1,RED_TEAM_TOP_ITEM_2,RED_TEAM_TOP_ITEM_3,RED_TEAM_TOP_ITEM_4,RED_TEAM_TOP_ITEM_5,RED_TEAM_TOP_ITEM_6,RED_TEAM_TOP_ITEM_VISION,RED_TEAM_JNG_ITEM_1,RED_TEAM_JNG_ITEM_2,RED_TEAM_JNG_ITEM_3,RED_TEAM_JNG_ITEM_4,RED_TEAM_JNG_ITEM_5,RED_TEAM_JNG_ITEM_6,RED_TEAM_JNG_ITEM_VISION,RED_TEAM_MID_ITEM_1,RED_TEAM_MID_ITEM_2,RED_TEAM_MID_ITEM_3,RED_TEAM_MID_ITEM_4,RED_TEAM_MID_ITEM_5,RED_TEAM_MID_ITEM_6,RED_TEAM_MID_ITEM_VISION,RED_TEAM_ADC_ITEM_1,RED_TEAM_ADC_ITEM_2,RED_TEAM_ADC_ITEM_3,RED_TEAM_ADC_ITEM_4,RED_TEAM_ADC_ITEM_5,RED_TEAM_ADC_ITEM_6,RED_TEAM_ADC_ITEM_VISION,RED_TEAM_SUP_ITEM_1,RED_TEAM_SUP_ITEM_2,RED_TEAM_SUP_ITEM_3,RED_TEAM_SUP_ITEM_4,RED_TEAM_SUP_ITEM_5,RED_TEAM_SUP_ITEM_6,RED_TEAM_SUP_ITEM_VISION,BLUE_TEAM_TOP_RUNE_01,BLUE_TEAM_TOP_RUNE_02,BLUE_TEAM_JNG_RUNE_01,BLUE_TEAM_JNG_RUNE_02,BLUE_TEAM_MID_RUNE_01,BLUE_TEAM_MID_RUNE_02,BLUE_TEAM_ADC_RUNE_01,BLUE_TEAM_ADC_RUNE_02,BLUE_TEAM_SUP_RUNE_01,BLUE_TEAM_SUP_RUNE_02,RED_TEAM_TOP_RUNE_01,RED_TEAM_TOP_RUNE_02,RED_TEAM_JNG_RUNE_01,RED_TEAM_JNG_RUNE_02,RED_TEAM_MID_RUNE_01,RED_TEAM_MID_RUNE_02,RED_TEAM_ADC_RUNE_01,RED_TEAM_ADC_RUNE_02,RED_TEAM_SUP_RUNE_01,RED_TEAM_SUP_RUNE_02,BLUE_TEAM_TOP_SUMMONER_01,BLUE_TEAM_TOP_SUMMONER_02,BLUE_TEAM_JNG_SUMMONER_01,BLUE_TEAM_JNG_SUMMONER_02,BLUE_TEAM_MID_SUMMONER_01,BLUE_TEAM_MID_SUMMONER_02,BLUE_TEAM_ADC_SUMMONER_01,BLUE_TEAM_ADC_SUMMONER_02,BLUE_TEAM_SUP_SUMMONER_01,BLUE_TEAM_SUP_SUMMONER_02,RED_TEAM_TOP_SUMMONER_01,RED_TEAM_TOP_SUMMONER_02,RED_TEAM_JNG_SUMMONER_01,RED_TEAM_JNG_SUMMONER_02,RED_TEAM_MID_SUMMONER_01,RED_TEAM_MID_SUMMONER_02,RED_TEAM_ADC_SUMMONER_01,RED_TEAM_ADC_SUMMONER_02,RED_TEAM_SUP_SUMMONER_01,RED_TEAM_SUP_SUMMONER_02,BLUE_TEAM_RIFT_HERALDS,BLUE_TEAM_VOID_GRUBS,BLUE_TEAM_INHIBITORS,RED_TEAM_RIFT_HERALDS,RED_TEAM_VOID_GRUBS,RED_TEAM_INHIBITORS
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddpdx_TTev00o3aUpqt1_A1Q5GWVD9FgGyY%3D/1735579966000,0,21,41,41,21,84,31,65,79,20,18,0,4,0,1,3,11,0,5,56190,68169,14.6,16.4,869,1009,27.6,32.0,-11979,11979,1777.438775510204,2156.3663265306122,Camille,Skarner,Syndra,Kog'Maw,Zac,Zilean,Wukong,Yone,Swain,Alistar,Ravenous Hydra,Spear of Shojin,Control Ward,Trinity Force,Boots,Ruby Crystal,Oracle Lens,Thornmail,Heartsteel,Ruby Crystal,Kaenic Rookern,Mercury's Treads,No_Item,Oracle Lens,Luden's Companion,Zhonya's Hourglass,Ionian Boots of Lucidity,Cosmic Drive,Void Staff,No_Item,Farsight Alteration,Doran's Blade,Guinsoo's Rageblade,Wit's End,Berserker's Greaves,Terminus,No_Item,Farsight Alteration,Zeke's Convergence,Abyssal Mask,Celestial Opposition,Kindlegem,Ionian Boots of Lucidity,Null-Magic Mantle,Oracle Lens,Aether Wisp,Seraph's Embrace,Ionian Boots of Lucidity,Frozen Heart,Kindlegem,Fiendish Codex,Stealth Ward,Abyssal Mask,Sterak's Gage,Tunneler,Trinity Force,Black Cleaver,Boots of Swiftness,Oracle Lens,Immortal Shieldbow,Berserker's Greaves,Quicksilver Sash,Hullbreaker,Blade of The Ruined King,B. F. Sword,Farsight Alteration,Blackfire Torch,Cosmic Drive,Void Staff,Negatron Cloak,Rylai's Crystal Scepter,Boots of Swiftness,Farsight Alteration,Locket of the Iron Solari,Celestial Opposition,Knight's Vow,Boots of Swiftness,Kindlegem,Kindlegem,Oracle Lens,Conqueror,Resolve,Grasp of the Undying,Inspiration,First Strike,Sorcery,Lethal Tempo,Resolve,Aftershock,Precision,Summon Aery,Resolve,Conqueror,Inspiration,Fleet Footwork,Resolve,Conqueror,Sorcery,Aftershock,Inspiration,Flash,Teleport,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,Teleport,Flash,Flash,Smite,Teleport,Flash,Flash,Teleport,Flash,Ignite,1,6,0,0,0,3
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddpvUnLEkUPhq4pbnlTf6PIeusaDGjA0iE8%3D/1735552656000,0,26,43,43,26,78,38,69,69,21,16,1,1,0,2,4,10,1,3,55428,65967,14.0,15.8,819,883,27.7,29.8,-10539,10539,1865.1127962085307,2219.742654028436,Garen,Evelynn,Akshan,Jinx,Nautilus,Malphite,Ambessa,Xerath,Smolder,Zac,Chain Vest,Stridebreaker,Winged Moonplate,Boots of Swiftness,Mortal Reminder,Phantom Dancer,Stealth Ward,Rabadon's Deathcap,Dark Seal,Lich Bane,Sorcerer's Shoes,Blighting Jewel,Amplifying Tome,Stealth Ward,Slightly Magical Footwear,Cloak of Agility,Lord Dominik's Regards,Statikk Shiv,Infinity Edge,The Collector,Farsight Alteration,Last Whisper,No_Item,Berserker's Greaves,Yun Tal Wildarrows,Doran's Blade,Infinity Edge,Farsight Alteration,Locket of the Iron Solari,Bloodsong,Control Ward,Mercury's Treads,Abyssal Mask,Ruby Crystal,Oracle Lens,Sunfire Aegis,Force of Nature,Randuin's Omen,Ruby Crystal,Thornmail,Plated Steelcaps,Stealth Ward,Spear of Shojin,Eclipse,Black Cleaver,No_Item,Long Sword,Plated Steelcaps,Oracle Lens,Doran's Ring,Rylai's Crystal Scepter,Shadowflame,Luden's Companion,Sorcerer's Shoes,Hextech Alternator,Farsight Alteration,Lord Dominik's Regards,Hubris,Ionian Boots of Lucidity,Long Sword,Rapid Firecannon,Essence Reaver,Farsight Alteration,Spectre's Cowl,Zeke's Convergence,Celestial Opposition,Unending Despair,Ionian Boots of Lucidity,Kindlegem,Oracle Lens,Phase Rush,Resolve,Electrocute,Sorcery,Press the Attack,Inspiration,Lethal Tempo,Sorcery,Aftershock,Inspiration,Arcane Comet,Resolve,Dark Harvest,Inspiration,Arcane Comet,Precision,Arcane Comet,Inspiration,Aftershock,Precision,Ignite,Flash,Flash,Smite,Flash,Teleport,Barrier,Flash,Flash,Ignite,Flash,Teleport,Flash,Smite,Flash,Teleport,Heal,Flash,Flash,Ignite,1,6,0,0,0,2
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddr5rek3tfTdgzpTtJlahPTQ8K6AxMLHbzY%3D/1735471457000,0,53,60,60,53,135,97,114,140,34,41,2,5,2,2,7,10,4,7,90891,93310,17.6,17.8,1152,1099,25.2,24.1,-2419,2419,2006.152702702703,2059.5450450450453,K'Sante,Jarvan IV,Anivia,Varus,Zac,Maokai,Wukong,Hwei,Miss Fortune,Rakan,Abyssal Mask,Unending Despair,Fimbulwinter,"Jak'Sho, The Protean",Mercury's Treads,Warden's Mail,Stealth Ward,Mercury's Treads,Sundered Sky,Eclipse,Sterak's Gage,Thornmail,Kaenic Rookern,Oracle Lens,Liandry's Torment,Malignance,Void Staff,Boots of Swiftness,Catalyst of Aeons,Zhonya's Hourglass,Farsight Alteration,Blade of The Ruined King,Nashor's Tooth,"Jak'Sho, The Protean",Terminus,Rabadon's Deathcap,Guinsoo's Rageblade,Farsight Alteration,Mercury's Treads,Zeke's Convergence,Celestial Opposition,Spirit Visage,Liandry's Torment,Riftmaker,Oracle Lens,Spirit Visage,Abyssal Mask,Negatron Cloak,Fimbulwinter,Mercury's Treads,Unending Despair,Oracle Lens,Black Cleaver,Trinity Force,Guardian Angel,Sterak's Gage,Sundered Sky,Mercury's Treads,Oracle Lens,Liandry's Torment,Blackfire Torch,Void Staff,Sorcerer's Shoes,Needlessly Large Rod,Horizon Focus,Farsight Alteration,Berserker's Greaves,Bloodthirster,Mortal Reminder,Infinity Edge,Essence Reaver,Rapid Firecannon,Farsight Alteration,Redemption,Locket of the Iron Solari,Celestial Opposition,No_Item,Knight's Vow,Mercury's Treads,Oracle Lens,Conqueror,Sorcery,Conqueror,Inspiration,Phase Rush,Precision,Lethal Tempo,Resolve,Aftershock,Precision,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Arcane Comet,Precision,Press the Attack,Inspiration,Guardian,Domination,Flash,Teleport,Flash,Smite,Ignite,Flash,Flash,Barrier,Flash,Ignite,Teleport,Flash,Flash,Smite,Flash,Teleport,Barrier,Flash,Heal,Flash,0,5,1,1,0,2
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddrfu3OnFFY9_29cwj5BggjDemC4KFM8Qis%3D/1735466917000,0,21,32,32,21,58,40,89,71,22,29,1,4,0,2,4,10,1,6,63677,70360,16.0,16.8,1037,1052,30.400000000000002,30.8,-6683,6683,1860.8803652968036,2056.1826484018266,Ornn,Viego,Syndra,Jinx,Zac,Sett,Wukong,Akali,Corki,Nami,Plated Steelcaps,Kaenic Rookern,Sunfire Aegis,Frozen Heart,Doran's Shield,Ruby Crystal,Oracle Lens,Trinity Force,Sterak's Gage,No_Item,Sundered Sky,Plated Steelcaps,Wit's End,Oracle Lens,Zhonya's Hourglass,Blackfire Torch,Rabadon's Deathcap,Dark Seal,Cosmic Drive,Sorcerer's Shoes,Farsight Alteration,Zeal,Berserker's Greaves,Infinity Edge,Lord Dominik's Regards,Doran's Blade,Yun Tal Wildarrows,Farsight Alteration,Celestial Opposition,Locket of the Iron Solari,Knight's Vow,Ionian Boots of Lucidity,Kindlegem,Dark Seal,Oracle Lens,Overlord's Bloodmail,Stridebreaker,Black Cleaver,Mercury's Treads,No_Item,No_Item,Stealth Ward,Trinity Force,Sundered Sky,Mercury's Treads,No_Item,No_Item,Black Cleaver,Oracle Lens,Blighting Jewel,Hextech Rocketbelt,Zhonya's Hourglass,Sorcerer's Shoes,No_Item,Shadowflame,Oracle Lens,Muramana,Plated Steelcaps,Trinity Force,Infinity Edge,Lord Dominik's Regards,Rapid Firecannon,Farsight Alteration,Dream Maker,Redemption,Dark Seal,Echoes of Helia,Boots of Swiftness,Dawncore,Oracle Lens,Grasp of the Undying,Precision,Conqueror,Inspiration,First Strike,Sorcery,Lethal Tempo,Sorcery,Aftershock,Precision,Conqueror,Resolve,Conqueror,Inspiration,Electrocute,Resolve,Conqueror,Inspiration,Summon Aery,Domination,Teleport,Flash,Flash,Smite,Flash,Teleport,Barrier,Flash,Flash,Ignite,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,1,5,0,0,1,2
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddpBBqNhOqSDBeJbGagYVFZ6MHlK34KzBUc%3D/1735464440000,0,9,30,30,9,49,9,70,60,13,17,0,4,0,1,5,11,0,5,49018,60533,13.0,15.2,858,861,29.9,29.9,-11515,11515,1707.723870967742,2108.891612903226,Yone,Wukong,Akali,Ezreal,Nami,Shen,Udyr,Viktor,Jinx,Zac,Infinity Edge,Berserker's Greaves,Blade of The Ruined King,Executioner's Calling,Long Sword,Cloak of Agility,Stealth Ward,Trinity Force,Sundered Sky,Maw of Malmortius,Slightly Magical Footwear,No_Item,No_Item,Oracle Lens,Shadowflame,Stormsurge,Sorcerer's Shoes,Dark Seal,No_Item,No_Item,Oracle Lens,Doran's Blade,Trinity Force,Muramana,Ionian Boots of Lucidity,Serylda's Grudge,Long Sword,Farsight Alteration,Ionian Boots of Lucidity,No_Item,Zaz'Zak's Realmspike,Imperial Mandate,Ardent Censer,No_Item,Oracle Lens,Sunfire Aegis,Heartsteel,Negatron Cloak,Doran's Shield,Plated Steelcaps,Kindlegem,Farsight Alteration,Unending Despair,Liandry's Torment,Spirit Visage,Mejai's Soulstealer,Plated Steelcaps,Bramble Vest,Oracle Lens,Void Staff,Cosmic Drive,Liandry's Torment,Mejai's Soulstealer,Sorcerer's Shoes,No_Item,Farsight Alteration,Infinity Edge,Runaan's Hurricane,Yun Tal Wildarrows,Doran's Blade,Berserker's Greaves,Last Whisper,Farsight Alteration,Celestial Opposition,Ionian Boots of Lucidity,Zeke's Convergence,Abyssal Mask,Kindlegem,Dark Seal,Oracle Lens,Lethal Tempo,Resolve,Conqueror,Inspiration,Electrocute,Sorcery,Conqueror,Inspiration,Summon Aery,Domination,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Grasp of the Undying,Sorcery,Lethal Tempo,Sorcery,Aftershock,Precision,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,Ignite,Flash,Flash,Smite,Flash,Teleport,Barrier,Flash,Flash,Ignite,0,3,0,0,3,2
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddom51FHEKvP8v9acEmy5Bsl-keCDDC8qcQ%3D/1735462116000,0,19,35,35,19,66,33,66,72,15,14,1,2,1,1,1,10,2,3,50558,63981,13.8,15.6,788,890,27.8,31.4,-13423,13423,1788.9753846153847,2263.943076923077,Riven,Kindred,Viktor,Varus,Zac,Camille,Darius,Yone,Seraphine,Senna,Eclipse,Sundered Sky,Phage,Ionian Boots of Lucidity,No_Item,Doran's Blade,Stealth Ward,Plated Steelcaps,Serpent's Fang,Trinity Force,Zeal,Last Whisper,Dagger,Oracle Lens,Doran's Ring,Sorcerer's Shoes,Lich Bane,Luden's Companion,Needlessly Large Rod,Needlessly Large Rod,Farsight Alteration,Ionian Boots of Lucidity,Muramana,Youmuu's Ghostblade,Serylda's Grudge,Doran's Blade,Serrated Dirk,Farsight Alteration,Dark Seal,Knight's Vow,Celestial Opposition,Zeke's Convergence,Ionian Boots of Lucidity,Kindlegem,Oracle Lens,Trinity Force,Ravenous Hydra,Plated Steelcaps,Long Sword,Pickaxe,Cloth Armor,Stealth Ward,Trinity Force,Dead Man's Plate,No_Item,Winged Moonplate,Boots of Swiftness,Negatron Cloak,Oracle Lens,Negatron Cloak,Blade of The Ruined King,Immortal Shieldbow,Berserker's Greaves,Infinity Edge,Chain Vest,Farsight Alteration,Doran's Ring,Giant's Belt,Zhonya's Hourglass,Cosmic Drive,Seraph's Embrace,Ionian Boots of Lucidity,Farsight Alteration,Bloodsong,Boots of Swiftness,Black Cleaver,Phantom Dancer,Edge of Night,No_Item,Oracle Lens,Conqueror,Inspiration,Press the Attack,Inspiration,Summon Aery,Precision,Hail of Blades,Inspiration,Aftershock,Precision,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Fleet Footwork,Resolve,Summon Aery,Precision,Summon Aery,Inspiration,Ignite,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Ignite,Flash,Teleport,Flash,Smite,Flash,Teleport,Flash,Teleport,Flash,Heal,0,0,0,1,6,2
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddpyfJQb778jQLT45OnOTv0IW_m2IIDkw1A%3D/1735459121000,1,31,18,18,31,34,56,68,74,26,19,2,1,1,0,8,3,3,1,58853,50812,14.6,13.8,833,843,29.1,29.4,8041,-8041,2066.1159574468084,1783.8255319148934,Ambessa,Viego,Lissandra,Aphelios,Rell,Rumble,Rek'Sai,Akshan,Smolder,Nami,Eclipse,Spear of Shojin,Sterak's Gage,Long Sword,No_Item,Plated Steelcaps,Oracle Lens,Kraken Slayer,Plated Steelcaps,Titanic Hydra,Sterak's Gage,No_Item,Control Ward,Oracle Lens,Rabadon's Deathcap,Shadowflame,Malignance,Dark Seal,Fiendish Codex,Sorcerer's Shoes,Oracle Lens,Mortal Reminder,The Collector,Boots of Swiftness,Cloak of Agility,Pickaxe,No_Item,Farsight Alteration,Knight's Vow,Locket of the Iron Solari,Celestial Opposition,Plated Steelcaps,Kindlegem,No_Item,Oracle Lens,Refillable Potion,Shattered Armguard,No_Item,Riftmaker,Liandry's Torment,Plated Steelcaps,Stealth Ward,Titanic Hydra,Control Ward,Mercury's Treads,Pickaxe,Executioner's Calling,Spear of Shojin,Oracle Lens,Doran's Blade,Infinity Edge,Cloak of Agility,Lord Dominik's Regards,Slightly Magical Footwear,The Collector,Farsight Alteration,Zeal,Muramana,Spear of Shojin,Plated Steelcaps,Vampiric Scepter,No_Item,Farsight Alteration,Boots of Swiftness,Solstice Sleigh,Imperial Mandate,Shurelya's Battlesong,Dark Seal,Glowing Mote,Oracle Lens,Grasp of the Undying,Domination,Conqueror,Inspiration,Electrocute,Sorcery,Press the Attack,Sorcery,Aftershock,Inspiration,Arcane Comet,Domination,Conqueror,Inspiration,Press the Attack,Inspiration,Fleet Footwork,Inspiration,Summon Aery,Domination,Teleport,Flash,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,Teleport,Flash,Flash,Smite,Teleport,Flash,Teleport,Flash,Flash,Heal,1,5,1,0,1,0
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddrIKT_vNP4j3c9YQUXv_T31Xu-RXiZ-IsU%3D/1735454936000,1,36,7,7,36,14,50,42,46,10,18,3,0,1,0,10,1,4,0,54118,38188,13.8,11.4,720,641,30.2,26.9,15930,-15930,2262.560451977401,1596.560451977401,Kennen,Skarner,Hwei,Jhin,Zac,Olaf,Taliyah,Volibear,Zeri,Leona,Doran's Blade,Liandry's Torment,Mercury's Treads,Shadowflame,Dark Seal,No_Item,Stealth Ward,Sterak's Gage,Heartsteel,Chain Vest,Ionian Boots of Lucidity,Kindlegem,Ruby Crystal,Oracle Lens,Doran's Ring,Sorcerer's Shoes,Zhonya's Hourglass,Blackfire Torch,Mejai's Soulstealer,Horizon Focus,Stealth Ward,Infinity Edge,The Collector,Berserker's Greaves,Last Whisper,Cloak of Agility,Control Ward,Farsight Alteration,Celestial Opposition,Ionian Boots of Lucidity,Zeke's Convergence,Abyssal Mask,Thornmail,No_Item,Oracle Lens,Doran's Shield,Stridebreaker,Maw of Malmortius,Boots,Pickaxe,No_Item,Stealth Ward,Blighting Jewel,Dark Seal,Blackfire Torch,Sorcerer's Shoes,Liandry's Torment,Blasting Wand,Oracle Lens,Doran's Shield,Tear of the Goddess,Spirit Visage,Mercury's Treads,Giant's Belt,Glowing Mote,Stealth Ward,Doran's Blade,Runaan's Hurricane,Statikk Shiv,No_Item,No_Item,Berserker's Greaves,Stealth Ward,Bloodsong,Synchronized Souls,Control Ward,Abyssal Mask,Cloth Armor,No_Item,Oracle Lens,Summon Aery,Domination,Grasp of the Undying,Inspiration,Arcane Comet,Inspiration,Dark Harvest,Precision,Aftershock,Precision,Conqueror,Inspiration,First Strike,Domination,Press the Attack,Resolve,Lethal Tempo,Inspiration,Aftershock,Domination,Flash,Ghost,Smite,Flash,Flash,Teleport,Flash,Cleanse,Flash,Ignite,Flash,Ghost,Smite,Flash,Flash,Teleport,Barrier,Flash,Flash,Exhaust,1,6,2,0,0,0
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddptdYzqUFK1am0Hm-NslKhGsr0hz4egITg%3D/1735409707000,0,15,27,27,15,29,17,47,46,17,10,2,1,0,1,1,5,2,2,43651,50592,12.4,13.6,732,768,31.6,33.1,-6941,6941,1888.7451923076924,2189.0769230769233,Viktor,Wukong,Quinn,Kog'Maw,Thresh,Vladimir,Taliyah,Garen,Ezreal,Zac,Doran's Ring,Refillable Potion,Blackfire Torch,Liandry's Torment,Sorcerer's Shoes,Needlessly Large Rod,Farsight Alteration,Sundered Sky,Trinity Force,Boots of Swiftness,Negatron Cloak,Ruby Crystal,Control Ward,Oracle Lens,Edge of Night,The Collector,Last Whisper,Serrated Dirk,Synchronized Souls,Null-Magic Mantle,Stealth Ward,Doran's Blade,Guinsoo's Rageblade,Blade of The Ruined King,Berserker's Greaves,Recurve Bow,Long Sword,Stealth Ward,Solstice Sleigh,Locket of the Iron Solari,Control Ward,Boots of Swiftness,Spectre's Cowl,Null-Magic Mantle,Oracle Lens,Doran's Ring,Mejai's Soulstealer,Sorcerer's Shoes,Stormsurge,Shadowflame,Needlessly Large Rod,Stealth Ward,Liandry's Torment,Blackfire Torch,Zhonya's Hourglass,Control Ward,Dark Seal,Sorcerer's Shoes,Oracle Lens,Stridebreaker,Boots of Swiftness,Doran's Shield,Phantom Dancer,Cloak of Agility,No_Item,Stealth Ward,Doran's Blade,Trinity Force,Ionian Boots of Lucidity,Muramana,Bloodthirster,Long Sword,Farsight Alteration,Zeke's Convergence,Knight's Vow,Celestial Opposition,Ionian Boots of Lucidity,Dark Seal,Elixir of Iron,Oracle Lens,First Strike,Sorcery,Conqueror,Inspiration,Electrocute,Sorcery,Lethal Tempo,Resolve,Aftershock,Inspiration,Summon Aery,Precision,First Strike,Domination,Phase Rush,Resolve,Press the Attack,Inspiration,Aftershock,Precision,Flash,Teleport,Flash,Smite,Flash,Ignite,Flash,Barrier,Flash,Ignite,Flash,Ghost,Smite,Flash,Flash,Ignite,Flash,Barrier,Flash,Ignite,0,1,0,1,5,0
https://www.op.gg/summoners/euw/Boat%20Crew%202-David/matches/uRd1PvnOddrQrO5FM8RgLVbwer4Def5mpAn7C3wz33U%3D/1735382469000,0,6,28,28,6,60,7,70,94,41,34,2,1,0,1,2,11,2,2,42668,59443,13.2,15.0,835,980,30.2,35.6,-16775,16775,1537.3029411764705,2141.696323529412,K'Sante,Zac,Aurora,Ezreal,Bard,Varus,Karthus,Corki,Zeri,Rakan,Doran's Shield,Kindlegem,Chain Vest,Boots,Tear of the Goddess,Spirit Visage,Stealth Ward,Abyssal Mask,Sunfire Aegis,Dark Seal,Ionian Boots of Lucidity,Ruby Crystal,Amplifying Tome,Stealth Ward,Doran's Ring,Sorcerer's Shoes,Mejai's Soulstealer,Malignance,Shadowflame,No_Item,Oracle Lens,Doran's Blade,Muramana,Trinity Force,B. F. Sword,Ionian Boots of Lucidity,Long Sword,Farsight Alteration,Bloodsong,Warmog's Armor,Boots of Swiftness,Winged Moonplate,No_Item,No_Item,Oracle Lens,Terminus,Nashor's Tooth,Sorcerer's Shoes,Banshee's Veil,Rabadon's Deathcap,No_Item,Farsight Alteration,Shadowflame,Sorcerer's Shoes,Blighting Jewel,Blackfire Torch,Needlessly Large Rod,Needlessly Large Rod,Farsight Alteration,Doran's Blade,Trinity Force,Muramana,Zeal,Mercury's Treads,Dagger,Farsight Alteration,Berserker's Greaves,Last Whisper,Doran's Blade,Statikk Shiv,Runaan's Hurricane,Infinity Edge,Farsight Alteration,Celestial Opposition,Locket of the Iron Solari,No_Item,Redemption,No_Item,Mercury's Treads,Oracle Lens,Grasp of the Undying,Sorcery,Aftershock,Precision,Electrocute,Sorcery,Press the Attack,Inspiration,Grasp of the Undying,Domination,Press the Attack,Resolve,First Strike,Domination,Conqueror,Inspiration,Lethal Tempo,Resolve,Guardian,Domination,Teleport,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Ignite,Flash,Barrier,Smite,Flash,Flash,Teleport,Flash,Barrier,Flash,Heal,0,2,0,1,4,3
