GAME_ID,BLUE_WIN,BLUE_KILLS,RED_KILLS,BLUE_DEATHS,RED_DEATHS,RED_ASSISTS,BLUE_ASSISTS,BLUE_WARDS_PLACED,RED_WARDS_PLACED,BLUE_WARDS_DESTROYED,RED_WARDS_DESTROYED,BLUE_DRAGONS,RED_DRAGONS,BLUE_BARONS,RED_BARONS,BLUE_TOWERS,RED_TOWERS,BLUE_ELITE_MONSTERS,RED_ELITE_MONSTERS,BLUE_TEAM_GOLD,RED_TEAM_GOLD,BLUE_TEAM_LEVEL,RED_TEAM_LEVEL,BLUE_TEAM_CS,RED_TEAM_CS,BLUE_TEAAM_CS_PER_MINUTE,RED_TEAAM_CS_PER_MINUTE,BLUE_GOLD_DIFF,RED_GOLD_DIFF,BLUE_GOLD_PER_MIN,RED_GOLD_PER_MIN,BLUE_TEAM_TOP,BLUE_TEAM_JNG,BLUE_TEAM_MID,BLUE_TEAM_ADC,BLUE_TEAM_SUP,RED_TEAM_TOP,RED_TEAM_JNG,RED_TEAM_MID,RED_TEAM_ADC,RED_TEAM_SUP,BLLUE_TEAM_TOP_ITEM_1,BLLUE_TEAM_TOP_ITEM_2,BLLUE_TEAM_TOP_ITEM_3,BLLUE_TEAM_TOP_ITEM_4,BLLUE_TEAM_TOP_ITEM_5,BLLUE_TEAM_TOP_ITEM_6,BLLUE_TEAM_TOP_ITEM_VISION,BLLUE_TEAM_JNG_ITEM_1,BLLUE_TEAM_JNG_ITEM_2,BLLUE_TEAM_JNG_ITEM_3,BLLUE_TEAM_JNG_ITEM_4,BLLUE_TEAM_JNG_ITEM_5,BLLUE_TEAM_JNG_ITEM_6,BLLUE_TEAM_JNG_ITEM_VISION,BLLUE_TEAM_MID_ITEM_1,BLLUE_TEAM_MID_ITEM_2,BLLUE_TEAM_MID_ITEM_3,BLLUE_TEAM_MID_ITEM_4,BLLUE_TEAM_MID_ITEM_5,BLLUE_TEAM_MID_ITEM_6,BLLUE_TEAM_MID_ITEM_VISION,BLLUE_TEAM_ADC_ITEM_1,BLLUE_TEAM_ADC_ITEM_2,BLLUE_TEAM_ADC_ITEM_3,BLLUE_TEAM_ADC_ITEM_4,BLLUE_TEAM_ADC_ITEM_5,BLLUE_TEAM_ADC_ITEM_6,BLLUE_TEAM_ADC_ITEM_VISION,BLLUE_TEAM_SUP_ITEM_1,BLLUE_TEAM_SUP_ITEM_2,BLLUE_TEAM_SUP_ITEM_3,BLLUE_TEAM_SUP_ITEM_4,BLLUE_TEAM_SUP_ITEM_5,BLLUE_TEAM_SUP_ITEM_6,BLLUE_TEAM_SUP_ITEM_VISION,RED_TEAM_TOP_ITEM_1,RED_TEAM_TOP_ITEM_2,RED_TEAM_TOP_ITEM_3,RED_TEAM_TOP_ITEM_4,RED_TEAM_TOP_ITEM_5,RED_TEAM_TOP_ITEM_6,RED_TEAM_TOP_ITEM_VISION,RED_TEAM_JNG_ITEM_1,RED_TEAM_JNG_ITEM_2,RED_TEAM_JNG_ITEM_3,RED_TEAM_JNG_ITEM_4,RED_TEAM_JNG_ITEM_5,RED_TEAM_JNG_ITEM_6,RED_TEAM_JNG_ITEM_VISION,RED_TEAM_MID_ITEM_1,RED_TEAM_MID_ITEM_2,RED_TEAM_MID_ITEM_3,RED_TEAM_MID_ITEM_4,RED_TEAM_MID_ITEM_5,RED_TEAM_MID_ITEM_6,RED_TEAM_MID_ITEM_VISION,RED_TEAM_ADC_ITEM_1,RED_TEAM_ADC_ITEM_2,RED_TEAM_ADC_ITEM_3,RED_TEAM_ADC_ITEM_4,RED_TEAM_ADC_ITEM_5,RED_TEAM_ADC_ITEM_6,RED_TEAM_ADC_ITEM_VISION,RED_TEAM_SUP_ITEM_1,RED_TEAM_SUP_ITEM_2,RED_TEAM_SUP_ITEM_3,RED_TEAM_SUP_ITEM_4,RED_TEAM_SUP_ITEM_5,RED_TEAM_SUP_ITEM_6,RED_TEAM_SUP_ITEM_VISION,BLUE_TEAM_TOP_RUNE_01,BLUE_TEAM_TOP_RUNE_02,BLUE_TEAM_JNG_RUNE_01,BLUE_TEAM_JNG_RUNE_02,BLUE_TEAM_MID_RUNE_01,BLUE_TEAM_MID_RUNE_02,BLUE_TEAM_ADC_RUNE_01,BLUE_TEAM_ADC_RUNE_02,BLUE_TEAM_SUP_RUNE_01,BLUE_TEAM_SUP_RUNE_02,RED_TEAM_TOP_RUNE_01,RED_TEAM_TOP_RUNE_02,RED_TEAM_JNG_RUNE_01,RED_TEAM_JNG_RUNE_02,RED_TEAM_MID_RUNE_01,RED_TEAM_MID_RUNE_02,RED_TEAM_ADC_RUNE_01,RED_TEAM_ADC_RUNE_02,RED_TEAM_SUP_RUNE_01,RED_TEAM_SUP_RUNE_02,BLUE_TEAM_TOP_SUMMONER_01,BLUE_TEAM_TOP_SUMMONER_02,BLUE_TEAM_JNG_SUMMONER_01,BLUE_TEAM_JNG_SUMMONER_02,BLUE_TEAM_MID_SUMMONER_01,BLUE_TEAM_MID_SUMMONER_02,BLUE_TEAM_ADC_SUMMONER_01,BLUE_TEAM_ADC_SUMMONER_02,BLUE_TEAM_SUP_SUMMONER_01,BLUE_TEAM_SUP_SUMMONER_02,RED_TEAM_TOP_SUMMONER_01,RED_TEAM_TOP_SUMMONER_02,RED_TEAM_JNG_SUMMONER_01,RED_TEAM_JNG_SUMMONER_02,RED_TEAM_MID_SUMMONER_01,RED_TEAM_MID_SUMMONER_02,RED_TEAM_ADC_SUMMONER_01,RED_TEAM_ADC_SUMMONER_02,RED_TEAM_SUP_SUMMONER_01,RED_TEAM_SUP_SUMMONER_02,BLUE_TEAM_RIFT_HERALDS,BLUE_TEAM_VOID_GRUBS,BLUE_TEAM_INHIBITORS,RED_TEAM_RIFT_HERALDS,RED_TEAM_VOID_GRUBS,RED_TEAM_INHIBITORS
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrmGWR43tW5ITItpUudgDeD_tKyirH87WU%3D/1734616837000,1,48,19,19,48,27,54,97,113,44,36,2,3,2,0,10,3,4,3,74462,64064,17.2,16.0,1036,1120,28.9,31.2,10398,-10398,2082.112796208531,1791.3630331753557,Riven,Amumu,Kassadin,Corki,Rell,Jayce,Shyvana,Viktor,Ezreal,Poppy,Eclipse,Black Cleaver,Sundered Sky,Ionian Boots of Lucidity,Maw of Malmortius,Steel Sigil,Oracle Lens,Abyssal Mask,Randuin's Omen,Plated Steelcaps,Liandry's Torment,Kaenic Rookern,Control Ward,Oracle Lens,Mejai's Soulstealer,Seraph's Embrace,Zhonya's Hourglass,Malignance,Plated Steelcaps,Cryptbloom,Farsight Alteration,Trinity Force,Plated Steelcaps,Muramana,Rapid Firecannon,Infinity Edge,Vampiric Scepter,Farsight Alteration,Zeke's Convergence,Negatron Cloak,Celestial Opposition,Synchronized Souls,Kindlegem,Locket of the Iron Solari,Oracle Lens,Doran's Blade,Plated Steelcaps,Muramana,Eclipse,Caulfield's Warhammer,Last Whisper,Oracle Lens,Spear of Shojin,Dark Seal,Liandry's Torment,Riftmaker,Blighting Jewel,Sorcerer's Shoes,Oracle Lens,Void Staff,Liandry's Torment,Mercury's Treads,Shattered Armguard,Blackfire Torch,Needlessly Large Rod,Farsight Alteration,Spear of Shojin,Bloodthirster,Ionian Boots of Lucidity,Muramana,Trinity Force,Serylda's Grudge,Farsight Alteration,Bloodsong,Control Ward,Dead Man's Plate,Force of Nature,Mercury's Treads,No_Item,Oracle Lens,Conqueror,Resolve,Aftershock,Domination,Electrocute,Resolve,Conqueror,Inspiration,Aftershock,Precision,Conqueror,Inspiration,Fleet Footwork,Inspiration,Summon Aery,Precision,Conqueror,Inspiration,Hail of Blades,Inspiration,Ignite,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Ignite,Flash,Flash,Teleport,Smite,Flash,Flash,Teleport,Flash,Cleanse,Flash,Ignite,1,6,3,0,0,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddoqLel6lUNgazy9NI9EO_CDd9RUPedqzeQ%3D/1734520036000,0,18,37,38,18,55,29,67,67,16,26,0,4,0,1,2,9,0,5,48378,59935,13.2,14.6,789,822,29.0,30.2,-11557,11557,1780.9483516483517,2206.3983516483518,Ekko,Jarvan IV,Viktor,Ezreal,Braum,Akali,Warwick,Yone,Corki,Nautilus,Sorcerer's Shoes,Hextech Rocketbelt,Nashor's Tooth,Amplifying Tome,Dark Seal,Needlessly Large Rod,Stealth Ward,Cloth Armor,Kindlegem,Negatron Cloak,Eclipse,Sundered Sky,Mercury's Treads,Stealth Ward,Blasting Wand,Doran's Ring,Luden's Companion,Sorcerer's Shoes,Blighting Jewel,Rabadon's Deathcap,Farsight Alteration,Doran's Blade,Caulfield's Warhammer,No_Item,Trinity Force,Muramana,Ionian Boots of Lucidity,Farsight Alteration,Randuin's Omen,Locket of the Iron Solari,Celestial Opposition,Plated Steelcaps,No_Item,No_Item,Oracle Lens,Zhonya's Hourglass,Dark Seal,Blighting Jewel,Sorcerer's Shoes,Stormsurge,Shadowflame,Oracle Lens,Stridebreaker,Mercury's Treads,Spirit Visage,Ruby Crystal,Pickaxe,Ruby Crystal,Oracle Lens,Infinity Edge,No_Item,Blade of The Ruined King,Immortal Shieldbow,Berserker's Greaves,Doran's Shield,Oracle Lens,Doran's Blade,Muramana,Trinity Force,Rapid Firecannon,Plated Steelcaps,Pickaxe,Farsight Alteration,Bloodsong,Locket of the Iron Solari,Knight's Vow,Control Ward,Boots of Swiftness,No_Item,Oracle Lens,Arcane Comet,Domination,Conqueror,Inspiration,Summon Aery,Resolve,Press the Attack,Inspiration,Guardian,Inspiration,Electrocute,Resolve,Press the Attack,Sorcery,Lethal Tempo,Resolve,Conqueror,Inspiration,Aftershock,Inspiration,Teleport,Flash,Smite,Flash,Flash,Teleport,Flash,Barrier,Exhaust,Flash,Teleport,Ignite,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Ignite,0,3,0,1,3,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddqJpHaySfpjv0cV2OdW7OgiWHr7TUVCzUo%3D/1734433521000,0,10,25,25,10,33,15,42,60,14,18,0,3,0,1,2,6,0,4,41775,50819,12.4,13.2,737,754,31.8,32.6,-9044,9044,1810.25,2202.1566666666668,Olaf,Rengar,Akali,Ziggs,Bard,Jax,Skarner,Yone,Gwen,Nautilus,Stridebreaker,Doran's Blade,Control Ward,Sundered Sky,No_Item,Boots,Stealth Ward,No_Item,Profane Hydra,Youmuu's Ghostblade,Boots,Long Sword,Long Sword,Oracle Lens,Liandry's Torment,Hextech Rocketbelt,Blighting Jewel,Control Ward,No_Item,Sorcerer's Shoes,Farsight Alteration,Blackfire Torch,Tear of the Goddess,Liandry's Torment,Doran's Ring,Sorcerer's Shoes,Blighting Jewel,Farsight Alteration,Dead Man's Plate,Redemption,Bloodsong,No_Item,Slightly Magical Footwear,No_Item,Oracle Lens,Doran's Blade,Trinity Force,Sundered Sky,Mercury's Treads,Sterak's Gage,Tunneler,Stealth Ward,Unending Despair,Heartsteel,Kindlegem,Negatron Cloak,No_Item,Slightly Magical Footwear,Oracle Lens,Stridebreaker,Negatron Cloak,Berserker's Greaves,Doran's Shield,Blade of The Ruined King,Dagger,Stealth Ward,Doran's Ring,Dark Seal,Shadowflame,Nashor's Tooth,Sorcerer's Shoes,Blighting Jewel,Stealth Ward,Bloodsong,Locket of the Iron Solari,Kindlegem,Thornmail,Control Ward,Boots of Swiftness,Oracle Lens,Conqueror,Inspiration,Conqueror,Domination,Electrocute,Resolve,First Strike,Sorcery,Guardian,Inspiration,Lethal Tempo,Inspiration,Grasp of the Undying,Inspiration,Fleet Footwork,Resolve,Dark Harvest,Sorcery,Aftershock,Inspiration,Flash,Ghost,Flash,Smite,Flash,Teleport,Flash,Teleport,Ignite,Flash,Ignite,Flash,Flash,Smite,Flash,Teleport,Ghost,Teleport,Flash,Ignite,0,1,0,1,5,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpQ6tg8D3gw1fFeX6jUk6AbSMRYlOkS5AQ%3D/1734258242000,1,37,29,30,37,54,76,94,66,29,32,3,0,1,0,10,4,4,0,67705,59777,16.2,15.0,931,908,30.5,29.599999999999998,7928,-7928,2211.469849246231,1952.5150753768844,Jax,Graves,Orianna,Ezreal,Leona,Mordekaiser,Wukong,Swain,Ashe,Rell,Negatron Cloak,Zhonya's Hourglass,Mercury's Treads,Trinity Force,Sundered Sky,Doran's Shield,Stealth Ward,Pickaxe,Youmuu's Ghostblade,Mercury's Treads,Mortal Reminder,Immortal Shieldbow,The Collector,Oracle Lens,Mercury's Treads,Luden's Companion,Seraph's Embrace,Rabadon's Deathcap,No_Item,No_Item,Farsight Alteration,Ionian Boots of Lucidity,Trinity Force,Muramana,Serylda's Grudge,Horizon Focus,Stormsurge,Farsight Alteration,Bloodsong,Locket of the Iron Solari,No_Item,Boots of Swiftness,Knight's Vow,Giant's Belt,Oracle Lens,Zhonya's Hourglass,Rejuvenation Bead,Riftmaker,Rylai's Crystal Scepter,Plated Steelcaps,Liandry's Torment,Oracle Lens,Sterak's Gage,Trinity Force,Plated Steelcaps,Sundered Sky,Pickaxe,No_Item,Oracle Lens,Blackfire Torch,Rylai's Crystal Scepter,Dark Seal,Doran's Ring,Boots of Swiftness,Zhonya's Hourglass,Oracle Lens,Kraken Slayer,Phantom Dancer,Bloodthirster,Berserker's Greaves,Doran's Blade,B. F. Sword,Farsight Alteration,Celestial Opposition,Locket of the Iron Solari,Ionian Boots of Lucidity,Zeke's Convergence,Kindlegem,Chain Vest,Oracle Lens,Grasp of the Undying,Sorcery,Dark Harvest,Precision,Phase Rush,Precision,Conqueror,Inspiration,Aftershock,Domination,Conqueror,Resolve,Conqueror,Inspiration,Conqueror,Resolve,Lethal Tempo,Inspiration,Aftershock,Inspiration,Teleport,Flash,Smite,Flash,Teleport,Flash,Flash,Cleanse,Flash,Ignite,Ignite,Flash,Flash,Smite,Teleport,Flash,Flash,Cleanse,Flash,Ignite,1,0,2,0,6,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpekE7JSjLSOg1cJ2oxmi2XzsxNI92KCUg%3D/1734255768000,1,26,13,13,26,18,39,68,50,16,12,1,0,1,0,9,1,2,0,51648,39488,12.8,12.0,685,666,30.3,29.3,12160,-12160,2282.7845303867402,1745.3259668508288,Darius,Viego,Orianna,Draven,Rakan,Ambessa,Bel'Veth,Viktor,Kog'Maw,Pyke,Dead Man's Plate,Stridebreaker,Plated Steelcaps,Sterak's Gage,No_Item,No_Item,Stealth Ward,Kraken Slayer,Sterak's Gage,Titanic Hydra,Plated Steelcaps,No_Item,Control Ward,Oracle Lens,Sorcerer's Shoes,Luden's Companion,Shadowflame,Needlessly Large Rod,Control Ward,No_Item,Farsight Alteration,The Collector,Berserker's Greaves,Infinity Edge,Doran's Blade,Vampiric Scepter,B. F. Sword,Farsight Alteration,Solstice Sleigh,No_Item,Kindlegem,Cloth Armor,Zeke's Convergence,Plated Steelcaps,Oracle Lens,Doran's Shield,Eclipse,Boots,Voltaic Cyclosword,Long Sword,No_Item,Stealth Ward,Phage,Kraken Slayer,Plated Steelcaps,Long Sword,Dagger,Long Sword,Oracle Lens,Stormsurge,Sorcerer's Shoes,Dark Seal,Shadowflame,Needlessly Large Rod,Doran's Ring,Farsight Alteration,Doran's Blade,Hearthbound Axe,Guinsoo's Rageblade,Plated Steelcaps,Recurve Bow,Dagger,Farsight Alteration,Synchronized Souls,Celestial Opposition,Youmuu's Ghostblade,Serrated Dirk,Long Sword,Ruby Crystal,Oracle Lens,Conqueror,Resolve,Conqueror,Inspiration,Phase Rush,Resolve,Lethal Tempo,Domination,Guardian,Domination,Electrocute,Resolve,Conqueror,Inspiration,Summon Aery,Precision,Lethal Tempo,Resolve,Hail of Blades,Sorcery,Flash,Ghost,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Heal,Teleport,Flash,Flash,Smite,Teleport,Flash,Flash,Barrier,Flash,Ignite,1,6,1,0,0,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrQen9t_ngD1j6d_Hnm517H9b-IAlZ2gmQ%3D/1734203918000,0,23,30,30,23,43,29,45,63,16,18,0,3,0,1,0,9,0,4,45198,56178,12.8,14.0,696,764,27.2,30.0,-10980,10980,1765.12899408284,2193.9337278106505,Pantheon,Zac,Aurora,Yasuo,Janna,Gragas,Viego,LeBlanc,Ezreal,Poppy,Mercury's Treads,Pickaxe,Sundered Sky,Phage,Tunneler,Ruby Crystal,Stealth Ward,Dark Seal,Ionian Boots of Lucidity,Spirit Visage,Kindlegem,Sunfire Aegis,Chain Vest,Oracle Lens,Shadowflame,Malignance,Sorcerer's Shoes,Needlessly Large Rod,No_Item,Needlessly Large Rod,Oracle Lens,Doran's Blade,Berserker's Greaves,Immortal Shieldbow,Cloak of Agility,Blade of The Ruined King,No_Item,Stealth Ward,Dream Maker,Echoes of Helia,Moonstone Renewer,Boots,Control Ward,Dark Seal,Oracle Lens,Fimbulwinter,Ionian Boots of Lucidity,Amplifying Tome,Cosmic Drive,Amplifying Tome,Needlessly Large Rod,Oracle Lens,Death's Dance,Kraken Slayer,Sundered Sky,Plated Steelcaps,Cloth Armor,No_Item,Oracle Lens,Doran's Ring,Fiendish Codex,Dark Seal,Sorcerer's Shoes,Horizon Focus,Luden's Companion,Oracle Lens,B. F. Sword,Trinity Force,Spear of Shojin,Muramana,Vampiric Scepter,Ionian Boots of Lucidity,Farsight Alteration,Bloodsong,Locket of the Iron Solari,No_Item,Null-Magic Mantle,Boots of Swiftness,Dead Man's Plate,Oracle Lens,Press the Attack,Sorcery,Aftershock,Precision,Electrocute,Sorcery,Lethal Tempo,Resolve,Summon Aery,Resolve,Arcane Comet,Precision,Conqueror,Inspiration,Electrocute,Sorcery,Press the Attack,Inspiration,Hail of Blades,Inspiration,Ignite,Flash,Smite,Flash,Teleport,Flash,Flash,Exhaust,Heal,Flash,Teleport,Flash,Flash,Smite,Teleport,Flash,Barrier,Flash,Flash,Ignite,0,2,0,1,4,2
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddozxWOSxGVD_GrixGAnhTfIhHhAmt0wNkE%3D/1734182354000,0,20,35,35,20,63,32,79,87,24,28,0,3,0,1,2,10,0,4,52634,61465,13.8,14.6,833,836,30.2,30.400000000000002,-8831,8831,1911.445263157895,2232.15,Jayce,Taliyah,Gnar,Corki,Rell,K'Sante,Jarvan IV,Viktor,Caitlyn,Renata Glasc,Doran's Shield,Muramana,Eclipse,Serylda's Grudge,Serpent's Fang,Boots,Oracle Lens,Sorcerer's Shoes,Dark Seal,Zhonya's Hourglass,Blackfire Torch,Shadowflame,Amplifying Tome,Oracle Lens,Doran's Blade,Black Cleaver,Tunneler,Trinity Force,Plated Steelcaps,Pickaxe,Farsight Alteration,Doran's Blade,Plated Steelcaps,Muramana,Trinity Force,Zeal,Scout's Slingshot,Farsight Alteration,Locket of the Iron Solari,Solstice Sleigh,Ionian Boots of Lucidity,Cloth Armor,Kindlegem,Null-Magic Mantle,Oracle Lens,Doran's Shield,Ruby Crystal,Kindlegem,Iceborn Gauntlet,Plated Steelcaps,Unending Despair,Oracle Lens,Randuin's Omen,No_Item,Eclipse,Sterak's Gage,Sundered Sky,Ionian Boots of Lucidity,Stealth Ward,Sorcerer's Shoes,Blackfire Torch,Shattered Armguard,Lich Bane,Shadowflame,Doran's Ring,Farsight Alteration,Mortal Reminder,Rapid Firecannon,The Collector,Infinity Edge,Vampiric Scepter,Boots of Swiftness,Stealth Ward,Celestial Opposition,Redemption,Locket of the Iron Solari,Control Ward,Kindlegem,Ionian Boots of Lucidity,Oracle Lens,Conqueror,Resolve,First Strike,Domination,Grasp of the Undying,Precision,Conqueror,Inspiration,Aftershock,Inspiration,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Summon Aery,Inspiration,First Strike,Precision,Guardian,Domination,Flash,Teleport,Smite,Flash,Flash,Teleport,Flash,Barrier,Ignite,Flash,Flash,Teleport,Smite,Flash,Flash,Teleport,Barrier,Flash,Flash,Heal,0,0,0,1,6,1
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddrMEakEfGaK6YbFowtdsN0eNrrmMqFY8fY%3D/1734174761000,0,18,32,32,18,59,24,63,82,21,21,1,3,0,1,3,7,1,4,51709,58583,14.0,15.4,921,885,32.300000000000004,31.1,-6874,6874,1808.4021857923497,2048.8043715846993,Jax,Udyr,Lux,Corki,Lulu,Malphite,Lee Sin,Hwei,Ashe,Rell,Zhonya's Hourglass,Long Sword,Trinity Force,Mercury's Treads,No_Item,Sundered Sky,Stealth Ward,Unending Despair,Negatron Cloak,Liandry's Torment,Boots of Swiftness,Spirit Visage,Giant's Belt,Oracle Lens,Blackfire Torch,Shadowflame,Doran's Ring,Needlessly Large Rod,No_Item,Sorcerer's Shoes,Stealth Ward,Doran's Blade,Muramana,Lord Dominik's Regards,Trinity Force,Boots of Swiftness,No_Item,Farsight Alteration,Redemption,Dream Maker,Moonstone Renewer,Control Ward,Ionian Boots of Lucidity,No_Item,Oracle Lens,Doran's Shield,Plated Steelcaps,Frozen Heart,Sunfire Aegis,Chain Vest,Bramble Vest,Stealth Ward,No_Item,Eclipse,Mercury's Treads,Maw of Malmortius,Sundered Sky,No_Item,Stealth Ward,Sorcerer's Shoes,Blackfire Torch,Oblivion Orb,Liandry's Torment,Cryptbloom,Dark Seal,Farsight Alteration,Doran's Blade,Berserker's Greaves,Kraken Slayer,Phantom Dancer,Vampiric Scepter,B. F. Sword,Farsight Alteration,Celestial Opposition,Locket of the Iron Solari,Zeke's Convergence,Kindlegem,Control Ward,Ionian Boots of Lucidity,Oracle Lens,Grasp of the Undying,Sorcery,Conqueror,Resolve,Arcane Comet,Domination,Conqueror,Inspiration,Summon Aery,Resolve,Grasp of the Undying,Sorcery,Conqueror,Inspiration,Summon Aery,Precision,Lethal Tempo,Inspiration,Aftershock,Inspiration,Flash,Teleport,Flash,Smite,Flash,Teleport,Cleanse,Flash,Heal,Flash,Flash,Teleport,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Ignite,1,6,0,0,0,1
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddr64f-5gP7j9A_KsUimsDUP-rHmM1btwEA%3D/1734120129000,1,23,7,7,23,5,27,34,32,9,5,1,0,0,0,3,0,1,0,35375,24053,9.8,8.6,504,403,31.1,24.9,11322,-11322,2176.923076923077,1480.1846153846154,Ornn,Diana,Yasuo,Kalista,Rell,Yone,Evelynn,Swain,Jax,Lulu,Doran's Shield,Tear of the Goddess,Refillable Potion,Plated Steelcaps,Hollow Radiance,Control Ward,Farsight Alteration,Needlessly Large Rod,Dark Seal,Hextech Rocketbelt,Sorcerer's Shoes,No_Item,Amplifying Tome,Eye of the Herald,Doran's Blade,Blade of The Ruined King,Berserker's Greaves,Immortal Shieldbow,Pickaxe,Dagger,Farsight Alteration,Doran's Blade,Blade of The Ruined King,Guinsoo's Rageblade,Control Ward,Berserker's Greaves,No_Item,Farsight Alteration,Bloodsong,Zeke's Convergence,Cloth Armor,Kindlegem,Ionian Boots of Lucidity,No_Item,Oracle Lens,Doran's Blade,Berserker's Greaves,Refillable Potion,Recurve Bow,Vampiric Scepter,Pickaxe,Stealth Ward,Gustwalker Hatchling,Dark Seal,Lost Chapter,Symbiotic Soles,Blasting Wand,No_Item,Stealth Ward,Doran's Ring,Refillable Potion,Blackfire Torch,Dark Seal,Boots,No_Item,Stealth Ward,Boots,Trinity Force,Doran's Shield,Caulfield's Warhammer,Ruby Crystal,Ruby Crystal,Stealth Ward,No_Item,Dream Maker,Refillable Potion,Kindlegem,Ionian Boots of Lucidity,Bandleglass Mirror,Oracle Lens,Grasp of the Undying,Inspiration,Conqueror,Inspiration,Lethal Tempo,Resolve,Lethal Tempo,Domination,Aftershock,Inspiration,Lethal Tempo,Resolve,Electrocute,Sorcery,Conqueror,Sorcery,Lethal Tempo,Inspiration,Summon Aery,Resolve,Teleport,Flash,Smite,Flash,Teleport,Flash,Flash,Barrier,Flash,Ignite,Teleport,Flash,Smite,Flash,Barrier,Flash,Flash,Teleport,Heal,Flash,1,3,0,0,0,0
https://www.op.gg/summoners/euw/Walid%20Georgey-EUW/matches/uRd1PvnOddpVfCmb-AfcDZf6MhT_ZCyBtYrHHcfmDrA%3D/1734112139000,1,25,19,19,25,15,32,61,40,10,13,1,2,1,0,9,4,2,2,51676,45474,13.6,12.6,738,784,30.6,32.7,6202,-6202,2142.663414634146,1885.5073170731705,Warwick,Viego,Ahri,Zyra,Nautilus,Darius,Jarvan IV,Qiyana,Caitlyn,Lux,Plated Steelcaps,Doran's Shield,Stridebreaker,Winged Moonplate,Cloth Armor,No_Item,Farsight Alteration,Trinity Force,Kraken Slayer,Plated Steelcaps,Tunneler,Caulfield's Warhammer,Ruby Crystal,Stealth Ward,Sorcerer's Shoes,Dark Seal,Rabadon's Deathcap,Malignance,Horizon Focus,No_Item,Oracle Lens,Doran's Ring,Liandry's Torment,Sorcerer's Shoes,Blackfire Torch,Blighting Jewel,Amplifying Tome,Farsight Alteration,Bloodsong,Locket of the Iron Solari,Knight's Vow,No_Item,No_Item,Plated Steelcaps,Oracle Lens,Stridebreaker,Executioner's Calling,Negatron Cloak,Sterak's Gage,Boots of Swiftness,Winged Moonplate,Oracle Lens,Sundered Sky,Eclipse,Plated Steelcaps,Long Sword,Control Ward,Long Sword,Oracle Lens,Youmuu's Ghostblade,Profane Hydra,Long Sword,Long Sword,Ionian Boots of Lucidity,Long Sword,Oracle Lens,B. F. Sword,Cloak of Agility,Doran's Blade,The Collector,Lord Dominik's Regards,Boots of Swiftness,Farsight Alteration,Boots,Luden's Companion,Hextech Alternator,Zaz'Zak's Realmspike,Aether Wisp,No_Item,Oracle Lens,Press the Attack,Sorcery,Conqueror,Domination,Electrocute,Sorcery,Arcane Comet,Precision,Aftershock,Inspiration,Conqueror,Sorcery,Conqueror,Inspiration,Electrocute,Precision,Fleet Footwork,Sorcery,Arcane Comet,Precision,Flash,Barrier,Flash,Smite,Teleport,Flash,Flash,Teleport,Flash,Ignite,Flash,Ghost,Flash,Smite,Flash,Teleport,Flash,Barrier,Flash,Heal,1,6,2,0,0,0
